년/월/일,총수익지수,순가격지수,제로재투자지수,콜재투자지수,시장가격지수
2017-02-05,170.82,107.69,167.3,169.52,109.55
2017-02-06,170.97,107.77,167.44,169.65,109.64
2017-02-07,171.14,107.88,167.59,169.81,109.74
2017-02-08,171.26,107.94,167.7,169.92,109.81
2017-02-09,171.17,107.88,167.62,169.84,109.76
2017-02-10,171.22,107.9,167.66,169.88,109.79
2017-02-11,171.22,107.9,167.67,169.89,109.79
2017-02-12,171.23,107.89,167.67,169.89,109.8
2017-02-13,171.18,107.85,167.62,169.84,109.75
2017-02-14,171.3,107.92,167.74,169.96,109.83
2017-02-15,171.21,107.86,167.65,169.88,109.76
2017-02-16,171.26,107.88,167.7,169.92,109.79
2017-02-17,171.28,107.88,167.71,169.94,109.8
2017-02-18,171.29,107.88,167.72,169.94,109.81
2017-02-19,171.29,107.88,167.73,169.95,109.81
2017-02-20,171.05,107.71,167.51,169.73,109.65
2017-02-21,170.91,107.62,167.39,169.61,109.56
2017-02-22,170.68,107.46,167.18,169.4,109.4
2017-02-23,171.02,107.67,167.48,169.7,109.61
2017-02-24,171.11,107.72,167.57,169.79,109.67
2017-02-25,171.12,107.72,167.57,169.8,109.67
2017-02-26,171.13,107.72,167.58,169.81,109.68
2017-02-27,171.2,107.75,167.64,169.87,109.7
2017-02-28,171.22,107.75,167.66,169.89,109.68
2017-03-01,171.23,107.75,167.67,169.9,109.69
2017-03-02,170.83,107.49,167.31,169.54,109.42
2017-03-03,170.88,107.52,167.36,169.59,109.45
2017-03-04,170.89,107.51,167.37,169.6,109.46
2017-03-05,170.9,107.51,167.37,169.6,109.46
2017-03-06,170.69,107.37,167.19,169.41,109.32
2017-03-07,170.21,107.05,166.75,168.98,109.01
2017-03-08,170.37,107.15,166.9,169.13,109.11
2017-03-09,170.27,107.07,166.81,169.03,109.04
2017-03-10,170.42,107.16,166.94,169.17,108.81
2017-03-11,170.43,107.16,166.95,169.18,108.82
2017-03-12,170.43,107.16,166.96,169.19,108.82
2017-03-13,170.56,107.23,167.07,169.3,108.89
2017-03-14,170.56,107.22,167.07,169.3,108.89
2017-03-15,170.73,107.32,167.23,169.46,108.99
2017-03-16,171.28,107.67,167.71,169.95,109.34
2017-03-17,171.38,107.72,167.8,170.04,109.4
2017-03-18,171.39,107.72,167.81,170.05,109.4
2017-03-19,171.4,107.72,167.82,170.06,109.41
2017-03-20,171.23,107.6,167.66,169.9,109.29
2017-03-21,171.24,107.6,167.68,169.92,109.29
2017-03-22,171.43,107.71,167.85,170.09,109.41
2017-03-23,171.39,107.68,167.81,170.05,109.38
2017-03-24,171.17,107.53,167.61,169.85,109.23
2017-03-25,171.18,107.53,167.62,169.86,109.24
2017-03-26,171.19,107.52,167.63,169.87,109.24
2017-03-27,171.27,107.57,167.7,169.95,109.28
2017-03-28,171.25,107.55,167.69,169.93,109.27
2017-03-29,171.3,107.57,167.73,169.97,109.3
2017-03-30,171.16,107.47,167.6,169.85,109.19
2017-03-31,171.12,107.44,167.57,169.81,109.16
2017-04-01,171.13,107.44,167.58,169.82,109.17
2017-04-02,171.14,107.44,167.58,169.83,109.17
2017-04-03,171.34,107.56,167.77,170.02,109.29
2017-04-04,171.6,107.71,167.99,170.25,109.45
2017-04-05,171.58,107.7,167.98,170.24,109.43
2017-04-06,171.31,107.52,167.74,169.99,109.25
2017-04-07,171.28,107.49,167.72,169.97,109.23
2017-04-08,171.29,107.49,167.72,169.97,109.24
2017-04-09,171.3,107.49,167.73,169.98,109.24
2017-04-10,170.94,107.25,167.41,169.66,109
2017-04-11,171.2,107.41,167.64,169.9,109.16
2017-04-12,171.24,107.42,167.68,169.93,109.18
2017-04-13,171.44,107.54,167.85,170.11,109.3
2017-04-14,171.42,107.52,167.84,170.09,109.29
2017-04-15,171.43,107.52,167.84,170.1,109.29
2017-04-16,171.44,107.52,167.85,170.11,109.3
2017-04-17,171.49,107.54,167.9,170.16,109.32
2017-04-18,171.51,107.54,167.91,170.17,109.32
2017-04-19,171.62,107.61,168.01,170.27,109.39
2017-04-20,171.6,107.59,168,170.26,109.37
2017-04-21,171.46,107.49,167.87,170.13,109.28
2017-04-22,171.47,107.49,167.88,170.14,109.28
2017-04-23,171.47,107.48,167.89,170.15,109.29
2017-04-24,171.27,107.35,167.71,169.97,109.14
2017-04-25,171.37,107.4,167.79,170.05,109.2
2017-04-26,171.35,107.38,167.77,170.03,109.18
2017-04-27,171.4,107.4,167.82,170.08,109.2
2017-04-28,171.43,107.42,167.85,170.11,109.22
2017-04-29,171.44,107.42,167.86,170.12,109.22
2017-04-30,171.45,107.41,167.86,170.13,109.21
2017-05-01,171.46,107.41,167.87,170.13,109.22
2017-05-02,171.22,107.25,167.66,169.92,109.05
2017-05-03,171.23,107.25,167.67,169.93,109.05
2017-05-04,171.38,107.33,167.8,170.06,109.14
2017-05-05,171.38,107.33,167.81,170.07,109.15
2017-05-06,171.39,107.33,167.81,170.08,109.15
2017-05-07,171.4,107.33,167.82,170.09,109.16
2017-05-08,171.26,107.23,167.69,169.96,109.05
2017-05-09,171.27,107.22,167.7,169.97,109.06
2017-05-10,170.92,107,167.39,169.65,108.83
2017-05-11,170.93,106.99,167.4,169.66,108.84
2017-05-12,171.03,107.05,167.49,169.76,108.9
2017-05-13,171.04,107.05,167.5,169.76,108.9
2017-05-14,171.05,107.05,167.5,169.77,108.91
2017-05-15,170.99,107,167.45,169.72,108.86
2017-05-16,170.99,106.99,167.45,169.72,108.86
2017-05-17,171.35,107.22,167.78,170.05,109.08
2017-05-18,171.38,107.23,167.8,170.08,109.1
2017-05-19,171.47,107.28,167.88,170.15,109.15
2017-05-20,171.48,107.27,167.89,170.16,109.16
2017-05-21,171.49,107.27,167.9,170.17,109.16
2017-05-22,171.24,107.1,167.67,169.95,108.99
2017-05-23,171.37,107.18,167.79,170.06,109.07
2017-05-24,171.27,107.11,167.7,169.98,109
2017-05-25,171.45,107.21,167.86,170.14,109.11
2017-05-26,171.49,107.24,167.9,170.18,109.13
2017-05-27,171.5,107.23,167.91,170.19,109.14
2017-05-28,171.51,107.23,167.92,170.2,109.14
2017-05-29,171.5,107.22,167.91,170.19,109.13
2017-05-30,171.65,107.3,168.04,170.32,109.21
2017-05-31,171.57,107.25,167.97,170.25,109.15
2017-06-01,171.77,107.37,168.15,170.43,109.27
2017-06-02,171.83,107.39,168.2,170.49,109.29
2017-06-03,171.84,107.39,168.21,170.5,109.3
2017-06-04,171.85,107.38,168.22,170.5,109.3
2017-06-05,171.97,107.45,168.33,170.61,109.37
2017-06-06,171.98,107.45,168.33,170.62,109.37
2017-06-07,172.13,107.54,168.47,170.76,109.47
2017-06-08,172.06,107.49,168.41,170.7,109.41
2017-06-09,172.1,107.51,168.44,170.73,109.18
2017-06-10,172.11,107.51,168.45,170.74,109.18
2017-06-11,172.12,107.5,168.46,170.75,109.18
2017-06-12,171.8,107.29,168.18,170.47,108.97
2017-06-13,172.11,107.48,168.45,170.75,109.16
2017-06-14,172.13,107.49,168.47,170.76,109.17
2017-06-15,172.39,107.65,168.7,171,109.33
2017-06-16,172.18,107.5,168.51,170.81,109.19
2017-06-17,172.19,107.5,168.52,170.82,109.18
2017-06-18,172.2,107.5,168.53,170.83,109.19
2017-06-19,172.24,107.52,168.56,170.86,109.2
2017-06-20,172.33,107.57,168.65,170.95,109.26
2017-06-21,172.38,107.59,168.69,170.99,109.28
2017-06-22,172.35,107.57,168.66,170.97,109.26
2017-06-23,172.46,107.63,168.77,171.07,109.33
2017-06-24,172.47,107.63,168.77,171.08,109.34
2017-06-25,172.48,107.63,168.78,171.08,109.34
2017-06-26,172.52,107.64,168.82,171.12,109.35
2017-06-27,172.54,107.65,168.83,171.14,109.36
2017-06-28,172.18,107.41,168.51,170.82,109.13
2017-06-29,172.12,107.37,168.46,170.77,109.09
2017-06-30,172,107.28,168.35,170.65,109
2017-07-01,172.01,107.28,168.36,170.66,109
2017-07-02,172.02,107.28,168.37,170.67,109.02
2017-07-03,171.9,107.2,168.26,170.57,108.93
2017-07-04,171.67,107.05,168.06,170.36,108.78
2017-07-05,171.64,107.02,168.03,170.34,108.75
2017-07-06,171.63,107,168.03,170.33,108.75
2017-07-07,171.5,106.91,167.91,170.21,108.66
2017-07-08,171.51,106.91,167.92,170.22,108.66
2017-07-09,171.52,106.91,167.93,170.23,108.67
2017-07-10,171.76,107.05,168.14,170.44,108.81
2017-07-11,171.8,107.07,168.18,170.49,108.84
2017-07-12,171.86,107.1,168.23,170.53,108.87
2017-07-13,172.07,107.22,168.41,170.72,109
2017-07-14,172.07,107.22,168.41,170.72,108.99
2017-07-15,172.08,107.22,168.42,170.73,109
2017-07-16,172.08,107.21,168.43,170.74,109.01
2017-07-17,171.92,107.1,168.28,170.59,108.89
2017-07-18,172.07,107.19,168.41,170.73,108.98
2017-07-19,172.08,107.19,168.43,170.74,108.99
2017-07-20,172.17,107.23,168.5,170.82,109.04
2017-07-21,172.27,107.29,168.59,170.91,109.09
2017-07-22,172.28,107.29,168.6,170.92,109.1
2017-07-23,172.28,107.29,168.61,170.92,109.1
2017-07-24,172.32,107.3,168.64,170.95,109.11
2017-07-25,172.43,107.36,168.73,171.05,109.17
2017-07-26,172.28,107.26,168.6,170.92,109.07
2017-07-27,172.39,107.32,168.7,171.02,109.14
2017-07-28,172.35,107.28,168.66,170.98,109.11
2017-07-29,172.36,107.28,168.67,170.99,109.11
2017-07-30,172.37,107.28,168.68,171,109.12
2017-07-31,172.35,107.26,168.67,170.99,109.09
2017-08-01,172.15,107.13,168.49,170.81,108.95
2017-08-02,172.21,107.16,168.54,170.86,108.98
2017-08-03,172.19,107.14,168.52,170.84,108.96
2017-08-04,172.15,107.11,168.49,170.81,108.94
2017-08-05,172.16,107.1,168.5,170.82,108.94
2017-08-06,172.17,107.1,168.5,170.83,108.95
2017-08-07,171.95,106.95,168.31,170.63,108.8
2017-08-08,171.86,106.89,168.23,170.55,108.74
2017-08-09,171.66,106.76,168.05,170.38,108.61
2017-08-10,171.79,106.83,168.17,170.49,108.69
2017-08-11,171.92,106.91,168.29,170.61,108.77
2017-08-12,171.93,106.91,168.29,170.62,108.78
2017-08-13,171.94,106.9,168.3,170.63,108.78
2017-08-14,171.94,106.9,168.3,170.63,108.77
2017-08-15,171.95,106.9,168.31,170.64,108.78
2017-08-16,171.77,106.78,168.15,170.48,108.66
2017-08-17,171.86,106.82,168.23,170.56,108.71
2017-08-18,171.88,106.82,168.24,170.57,108.72
2017-08-19,171.89,106.82,168.25,170.58,108.73
2017-08-20,171.89,106.82,168.26,170.59,108.73
2017-08-21,171.95,106.85,168.31,170.64,108.76
2017-08-22,171.93,106.83,168.29,170.63,108.75
2017-08-23,171.98,106.85,168.34,170.67,108.77
2017-08-24,171.94,106.82,168.3,170.64,108.74
2017-08-25,172.23,106.99,168.55,170.89,108.92
2017-08-26,172.24,106.99,168.56,170.9,108.92
2017-08-27,172.24,106.99,168.57,170.91,108.93
2017-08-28,172.26,106.99,168.58,170.92,108.92
2017-08-29,172.25,106.98,168.57,170.91,108.91
2017-08-30,172.35,107.03,168.66,171,108.96
2017-08-31,172.31,107,168.63,170.97,108.93
2017-09-01,172.31,107,168.63,170.97,108.92
2017-09-02,172.32,106.99,168.64,170.98,108.93
2017-09-03,172.33,106.99,168.65,170.99,108.94
2017-09-04,172.11,106.84,168.45,170.79,108.79
2017-09-05,172.17,106.87,168.5,170.85,108.82
2017-09-06,172.35,106.98,168.66,171.01,108.93
2017-09-07,172.46,107.04,168.76,171.11,109
2017-09-08,172.66,107.16,168.94,171.29,109.13
2017-09-09,172.67,107.16,168.95,171.3,109.13
2017-09-10,172.68,107.16,168.96,171.31,109.13
2017-09-11,172.6,107.1,168.88,171.23,108.78
2017-09-12,172.65,107.12,168.93,171.28,108.81
2017-09-13,172.71,107.15,168.98,171.33,108.85
2017-09-14,172.72,107.15,168.99,171.34,108.85
2017-09-15,172.71,107.14,168.98,171.33,108.84
2017-09-16,172.72,107.14,168.99,171.34,108.85
2017-09-17,172.73,107.13,169,171.35,108.85
2017-09-18,172.63,107.06,168.91,171.26,108.77
2017-09-19,172.43,106.93,168.73,171.09,108.65
2017-09-20,172.57,107.01,168.85,171.21,108.73
2017-09-21,172.52,106.97,168.81,171.17,108.69
2017-09-22,172.63,107.04,168.91,171.27,108.76
2017-09-23,172.64,107.03,168.92,171.28,108.77
2017-09-24,172.65,107.03,168.93,171.29,108.77
2017-09-25,172.58,106.98,168.87,171.23,108.72
2017-09-26,172.35,106.82,168.66,171.02,108.56
2017-09-27,171.87,106.52,168.24,170.59,108.25
2017-09-28,171.81,106.47,168.19,170.54,108.21
2017-09-29,171.99,106.58,168.35,170.7,108.32
2017-09-30,172,106.58,168.36,170.71,108.31
2017-10-01,172.01,106.58,168.37,170.72,108.31
2017-10-02,172.02,106.57,168.37,170.73,108.32
2017-10-03,172.03,106.57,168.38,170.74,108.33
2017-10-04,172.04,106.57,168.39,170.75,108.33
2017-10-05,172.05,106.57,168.4,170.76,108.34
2017-10-06,172.06,106.57,168.41,170.77,108.35
2017-10-07,172.07,106.57,168.42,170.78,108.35
2017-10-08,172.08,106.56,168.43,170.79,108.36
2017-10-09,172.09,106.56,168.43,170.79,108.37
2017-10-10,171.78,106.36,168.16,170.52,108.14
2017-10-11,171.86,106.4,168.23,170.59,108.18
2017-10-12,172.05,106.52,168.4,170.76,108.29
2017-10-13,171.99,106.47,168.35,170.71,108.25
2017-10-14,172,106.47,168.36,170.72,108.26
2017-10-15,172.01,106.47,168.37,170.73,108.27
2017-10-16,171.92,106.4,168.28,170.65,108.2
2017-10-17,171.9,106.38,168.26,170.63,108.18
2017-10-18,171.95,106.41,168.31,170.68,108.21
2017-10-19,171.66,106.21,168.05,170.41,108.02
2017-10-20,171.39,106.04,167.81,170.17,107.85
2017-10-21,171.4,106.04,167.82,170.18,107.86
2017-10-22,171.41,106.03,167.83,170.19,107.87
2017-10-23,171.61,106.15,168.01,170.37,107.98
2017-10-24,171.46,106.05,167.87,170.24,107.88
2017-10-25,171.07,105.8,167.54,169.9,107.63
2017-10-26,170.76,105.6,167.26,169.62,107.43
2017-10-27,170.85,105.65,167.34,169.7,107.48
2017-10-28,170.86,105.65,167.35,169.71,107.49
2017-10-29,170.87,105.65,167.36,169.72,107.5
2017-10-30,170.86,105.63,167.35,169.71,107.48
2017-10-31,170.44,105.36,166.98,169.34,107.2
2017-11-01,170.65,105.48,167.16,169.53,107.33
2017-11-02,170.81,105.57,167.3,169.67,107.41
2017-11-03,170.71,105.5,167.22,169.58,107.35
2017-11-04,170.72,105.5,167.23,169.59,107.36
2017-11-05,170.73,105.5,167.24,169.6,107.37
2017-11-06,170.62,105.43,167.14,169.5,107.29
2017-11-07,170.8,105.53,167.3,169.66,107.4
2017-11-08,170.81,105.53,167.3,169.67,107.4
2017-11-09,170.8,105.52,167.3,169.67,107.4
2017-11-10,170.72,105.46,167.23,169.59,107.34
2017-11-11,170.73,105.46,167.24,169.6,107.35
2017-11-12,170.74,105.46,167.25,169.61,107.36
2017-11-13,170.6,105.36,167.12,169.48,107.25
2017-11-14,170.4,105.23,166.94,169.31,107.13
2017-11-15,170.61,105.35,167.13,169.5,107.25
2017-11-16,170.55,105.3,167.07,169.44,107.21
2017-11-17,170.63,105.34,167.14,169.51,107.26
2017-11-18,170.64,105.34,167.15,169.52,107.26
2017-11-19,170.65,105.34,167.16,169.53,107.27
2017-11-20,170.78,105.42,167.28,169.65,107.35
2017-11-21,170.8,105.42,167.3,169.67,107.36
2017-11-22,170.84,105.44,167.33,169.7,107.37
2017-11-23,170.98,105.52,167.46,169.83,107.46
2017-11-24,170.89,105.46,167.37,169.75,107.4
2017-11-25,170.9,105.45,167.38,169.76,107.41
2017-11-26,170.91,105.45,167.39,169.77,107.41
2017-11-27,170.97,105.49,167.45,169.83,107.44
2017-11-28,171.4,105.75,167.83,170.21,107.7
2017-11-29,171.57,105.85,167.97,170.36,107.79
2017-11-30,171.64,105.88,168.04,170.43,107.83
2017-12-01,171.64,105.88,168.04,170.43,107.82
2017-12-02,171.65,105.88,168.05,170.44,107.82
2017-12-03,171.66,105.88,168.06,170.45,107.83
2017-12-04,171.7,105.89,168.09,170.48,107.84
2017-12-05,171.55,105.78,167.95,170.34,107.74
2017-12-06,171.79,105.93,168.17,170.56,107.89
2017-12-07,171.72,105.88,168.11,170.5,107.84
2017-12-08,171.69,105.85,168.08,170.47,107.81
2017-12-09,171.7,105.85,168.09,170.48,107.82
2017-12-10,171.71,105.85,168.1,170.49,107.83
2017-12-11,171.69,105.83,168.08,170.47,107.54
2017-12-12,171.88,105.94,168.25,170.64,107.65
2017-12-13,171.88,105.93,168.25,170.65,107.65
2017-12-14,171.89,105.93,168.26,170.66,107.65
2017-12-15,172,105.99,168.35,170.75,107.72
2017-12-16,172.01,105.99,168.36,170.76,107.73
2017-12-17,172.02,105.99,168.37,170.77,107.73
2017-12-18,172.01,105.98,168.36,170.77,107.71
2017-12-19,171.98,105.95,168.34,170.74,107.7
2017-12-20,171.86,105.87,168.23,170.64,107.62
2017-12-21,171.84,105.85,168.21,170.62,107.6
2017-12-22,171.74,105.78,168.12,170.53,107.53
2017-12-23,171.75,105.78,168.13,170.54,107.54
2017-12-24,171.76,105.77,168.14,170.55,107.55
2017-12-25,171.77,105.77,168.15,170.56,107.55
2017-12-26,171.74,105.75,168.13,170.53,107.52
2017-12-27,171.61,105.66,168.01,170.42,107.43
2017-12-28,171.79,105.76,168.17,170.58,107.54
2017-12-29,171.8,105.76,168.18,170.59,107.54
2017-12-30,171.81,105.76,168.19,170.6,107.55
2017-12-31,171.82,105.76,168.2,170.61,107.55
2018-01-01,171.83,105.76,168.2,170.62,107.55
2018-01-02,171.78,105.72,168.16,170.57,107.52
2018-01-03,171.71,105.66,168.09,170.51,107.46
2018-01-04,171.58,105.58,167.98,170.4,107.38
2018-01-05,171.68,105.63,168.07,170.49,107.45
2018-01-06,171.69,105.63,168.08,170.5,107.45
2018-01-07,171.7,105.63,168.09,170.51,107.46
2018-01-08,171.55,105.53,167.96,170.38,107.36
2018-01-09,171.47,105.47,167.89,170.3,107.31
2018-01-10,171.14,105.25,167.6,170.01,107.09
2018-01-11,171.39,105.41,167.82,170.24,107.25
2018-01-12,171.31,105.34,167.75,170.16,107.19
2018-01-13,171.32,105.34,167.75,170.17,107.2
2018-01-14,171.33,105.34,167.76,170.18,107.21
2018-01-15,171.05,105.16,167.52,169.93,107.02
2018-01-16,171.16,105.22,167.62,170.04,107.09
2018-01-17,171.24,105.26,167.68,170.1,107.13
2018-01-18,171.38,105.34,167.81,170.23,107.22
2018-01-19,171.25,105.25,167.69,170.11,107.13
2018-01-20,171.26,105.25,167.7,170.12,107.14
2018-01-21,171.27,105.25,167.71,170.13,107.15
2018-01-22,171.16,105.18,167.62,170.04,107.07
2018-01-23,171.34,105.28,167.77,170.2,107.17
2018-01-24,171.38,105.3,167.81,170.23,107.19
2018-01-25,171.29,105.24,167.73,170.16,107.13
2018-01-26,171.16,105.14,167.61,170.04,107.04
2018-01-27,171.17,105.14,167.62,170.05,107.05
2018-01-28,171.18,105.14,167.63,170.06,107.06
2018-01-29,170.71,104.84,167.22,169.64,106.75
2018-01-30,170.29,104.57,166.85,169.27,106.47
2018-01-31,170.52,104.7,167.05,169.47,106.61
2018-02-01,170.66,104.78,167.17,169.6,106.7
2018-02-02,170.71,104.81,167.22,169.64,106.71
2018-02-03,170.72,104.8,167.23,169.65,106.72
2018-02-04,170.73,104.8,167.24,169.66,106.73
2018-02-05,170.39,104.58,166.94,169.36,106.51
2018-02-06,170.69,104.77,167.21,169.63,106.69
2018-02-07,170.96,104.93,167.44,169.87,106.85
2018-02-08,170.77,104.8,167.27,169.71,106.73
2018-02-09,170.65,104.72,167.17,169.6,106.65
2018-02-10,170.66,104.72,167.18,169.61,106.66
2018-02-11,170.67,104.71,167.19,169.62,106.66
2018-02-12,170.47,104.58,167.01,169.44,106.53
2018-02-13,170.69,104.71,167.2,169.63,106.66
2018-02-14,170.82,104.78,167.32,169.75,106.74
2018-02-15,170.83,104.78,167.33,169.76,106.75
2018-02-16,170.84,104.78,167.33,169.77,106.75
2018-02-17,170.85,104.78,167.34,169.78,106.76
2018-02-18,170.86,104.78,167.35,169.79,106.77
2018-02-19,170.6,104.61,167.12,169.56,106.59
2018-02-20,170.5,104.54,167.04,169.48,106.53
2018-02-21,170.57,104.57,167.1,169.54,106.56
2018-02-22,170.57,104.57,167.1,169.54,106.56
2018-02-23,170.59,104.57,167.12,169.56,106.57
2018-02-24,170.6,104.57,167.13,169.57,106.57
2018-02-25,170.61,104.57,167.13,169.58,106.58
2018-02-26,170.89,104.74,167.38,169.83,106.75
2018-02-27,170.96,104.77,167.44,169.88,106.78
2018-02-28,170.94,104.75,167.42,169.87,106.75
2018-03-01,170.95,104.75,167.43,169.88,106.76
2018-03-02,170.79,104.64,167.29,169.74,106.65
2018-03-03,170.8,104.64,167.3,169.75,106.66
2018-03-04,170.81,104.64,167.31,169.76,106.66
2018-03-05,170.99,104.74,167.47,169.92,106.77
2018-03-06,170.82,104.63,167.32,169.77,106.66
2018-03-07,170.97,104.71,167.45,169.9,106.74
2018-03-08,171.01,104.73,167.49,169.94,106.77
2018-03-09,170.92,104.67,167.4,169.86,106.42
2018-03-10,170.93,104.67,167.41,169.87,106.42
2018-03-11,170.94,104.66,167.42,169.88,106.42
2018-03-12,170.87,104.61,167.36,169.81,106.36
2018-03-13,170.96,104.66,167.44,169.9,106.42
2018-03-14,171.24,104.83,167.69,170.15,106.59
2018-03-15,171.39,104.92,167.82,170.28,106.68
2018-03-16,171.37,104.9,167.8,170.27,106.67
2018-03-17,171.39,104.9,167.81,170.28,106.67
2018-03-18,171.4,104.9,167.82,170.29,106.67
2018-03-19,171.31,104.83,167.74,170.21,106.61
2018-03-20,171.29,104.82,167.73,170.2,106.6
2018-03-21,171.36,104.85,167.79,170.26,106.63
2018-03-22,171.59,104.98,167.99,170.46,106.77
2018-03-23,171.82,105.12,168.19,170.66,106.91
2018-03-24,171.83,105.12,168.2,170.67,106.91
2018-03-25,171.84,105.12,168.21,170.68,106.92
2018-03-26,171.58,104.95,167.98,170.46,106.75
2018-03-27,171.74,105.04,168.12,170.6,106.85
2018-03-28,171.92,105.14,168.28,170.76,106.95
2018-03-29,171.95,105.16,168.31,170.79,106.97
2018-03-30,172,105.18,168.35,170.83,106.99
2018-03-31,172.01,105.18,168.36,170.84,107
2018-04-01,172.02,105.18,168.37,170.85,107
2018-04-02,171.93,105.11,168.29,170.77,106.92
2018-04-03,171.89,105.08,168.25,170.73,106.89
2018-04-04,172.13,105.22,168.46,170.95,107.04
2018-04-05,172.05,105.16,168.39,170.87,106.98
2018-04-06,172.25,105.28,168.57,171.06,107.11
2018-04-07,172.26,105.28,168.58,171.07,107.12
2018-04-08,172.27,105.28,168.59,171.08,107.12
2018-04-09,172.25,105.26,168.57,171.06,107.1
2018-04-10,172.26,105.25,168.58,171.07,107.1
2018-04-11,172.4,105.33,168.7,171.19,107.18
2018-04-12,172.5,105.39,168.78,171.28,107.24
2018-04-13,172.41,105.32,168.7,171.2,107.18
2018-04-14,172.42,105.32,168.71,171.21,107.18
2018-04-15,172.43,105.32,168.72,171.22,107.19
2018-04-16,172.28,105.22,168.6,171.09,107.09
2018-04-17,172.26,105.2,168.58,171.07,107.07
2018-04-18,172.2,105.16,168.53,171.02,107.03
2018-04-19,172.18,105.13,168.51,171.01,107.01
2018-04-20,172.03,105.03,168.38,170.87,106.92
2018-04-21,172.04,105.03,168.39,170.88,106.92
2018-04-22,172.05,105.03,168.4,170.9,106.93
2018-04-23,171.72,104.81,168.1,170.6,106.71
2018-04-24,171.79,104.85,168.17,170.66,106.75
2018-04-25,171.58,104.72,167.98,170.48,106.61
2018-04-26,171.74,104.81,168.12,170.62,106.71
2018-04-27,172.03,104.98,168.37,170.88,106.88
2018-04-28,172.04,104.98,168.38,170.89,106.88
2018-04-29,172.05,104.98,168.39,170.9,106.89
2018-04-30,171.92,104.89,168.28,170.78,106.79
2018-05-01,171.93,104.89,168.29,170.79,106.79
2018-05-02,171.71,104.74,168.09,170.6,106.64
2018-05-03,171.65,104.7,168.05,170.55,106.6
2018-05-04,171.6,104.66,168,170.51,106.57
2018-05-05,171.61,104.66,168.01,170.52,106.58
2018-05-06,171.62,104.66,168.02,170.53,106.58
2018-05-07,171.64,104.66,168.03,170.54,106.59
2018-05-08,171.57,104.61,167.97,170.48,106.54
2018-05-09,171.48,104.55,167.9,170.41,106.48
2018-05-10,171.64,104.64,168.04,170.55,106.58
2018-05-11,171.63,104.62,168.03,170.54,106.57
2018-05-12,171.65,104.62,168.04,170.55,106.57
2018-05-13,171.66,104.62,168.05,170.56,106.58
2018-05-14,171.58,104.57,167.99,170.5,106.53
2018-05-15,171.51,104.51,167.92,170.43,106.47
2018-05-16,171.71,104.64,168.1,170.61,106.6
2018-05-17,171.68,104.61,168.07,170.58,106.57
2018-05-18,171.98,104.78,168.33,170.85,106.75
2018-05-19,171.99,104.78,168.34,170.86,106.76
2018-05-20,172,104.78,168.35,170.87,106.77
2018-05-21,171.87,104.69,168.24,170.76,106.68
2018-05-22,171.88,104.69,168.25,170.77,106.69
2018-05-23,172.06,104.8,168.4,170.92,106.79
2018-05-24,172.25,104.91,168.57,171.09,106.9
2018-05-25,172.25,104.9,168.57,171.1,106.9
2018-05-26,172.27,104.9,168.58,171.11,106.91
2018-05-27,172.28,104.9,168.59,171.12,106.91
2018-05-28,172.28,104.89,168.59,171.12,106.9
2018-05-29,172.44,104.98,168.73,171.26,107
2018-05-30,172.43,104.97,168.73,171.26,106.99
2018-05-31,172.48,104.99,168.77,171.3,107.01
2018-06-01,172.51,105.01,168.8,171.33,107.01
2018-06-02,172.53,105.01,168.81,171.34,107.01
2018-06-03,172.54,105.01,168.82,171.35,107.02
2018-06-04,172.34,104.87,168.64,171.18,106.89
2018-06-05,172.44,104.93,168.73,171.27,106.95
2018-06-06,172.45,104.93,168.74,171.28,106.95
2018-06-07,172.29,104.82,168.6,171.14,106.85
2018-06-08,172.59,105,168.86,171.4,107.03
2018-06-09,172.6,105,168.87,171.41,107.03
2018-06-10,172.61,105,168.88,171.42,107.03
2018-06-11,172.46,104.9,168.75,171.29,106.65
2018-06-12,172.56,104.95,168.84,171.38,106.71
2018-06-13,172.57,104.95,168.85,171.39,106.71
2018-06-14,172.56,104.94,168.84,171.38,106.7
2018-06-15,172.79,105.07,169.04,171.59,106.84
2018-06-16,172.8,105.07,169.05,171.6,106.85
2018-06-17,172.81,105.07,169.06,171.61,106.85
2018-06-18,173.01,105.18,169.23,171.78,106.96
2018-06-19,173.26,105.33,169.45,172,107.12
2018-06-20,173.27,105.33,169.45,172.01,107.12
2018-06-21,173.39,105.39,169.56,172.12,107.19
2018-06-22,173.35,105.37,169.53,172.09,107.16
2018-06-23,173.36,105.37,169.54,172.1,107.17
2018-06-24,173.37,105.36,169.55,172.11,107.17
2018-06-25,173.44,105.4,169.6,172.17,107.21
2018-06-26,173.42,105.38,169.59,172.15,107.19
2018-06-27,173.65,105.51,169.79,172.36,107.33
2018-06-28,173.75,105.57,169.88,172.44,107.39
2018-06-29,173.79,105.58,169.9,172.47,107.41
2018-06-30,173.8,105.58,169.91,172.48,107.41
2018-07-01,173.81,105.58,169.92,172.49,107.41
2018-07-02,173.92,105.64,170.02,172.59,107.47
2018-07-03,173.67,105.48,169.8,172.37,107.31
2018-07-04,173.88,105.6,169.99,172.56,107.43
2018-07-05,173.95,105.64,170.05,172.62,107.48
2018-07-06,173.96,105.64,170.06,172.63,107.48
2018-07-07,173.97,105.64,170.07,172.64,107.49
2018-07-08,173.98,105.63,170.08,172.65,107.49
