DATE,DGS5
2010-01-01,2.61
2010-01-04,2.69
2010-01-05,2.65
2010-01-06,2.56
2010-01-07,2.6
2010-01-08,2.62
2010-01-11,2.57
2010-01-12,2.58
2010-01-13,2.49
2010-01-14,2.55
2010-01-15,2.51
2010-01-19,2.44
2010-01-20,2.48
2010-01-21,2.45
2010-01-22,2.38
2010-01-25,2.37
2010-01-26,2.39
2010-01-27,2.38
2010-01-28,2.43
2010-01-29,2.41
2010-02-01,2.34
2010-02-02,2.38
2010-02-03,2.37
2010-02-04,2.4
2010-02-05,2.29
2010-02-08,2.23
2010-02-09,2.26
2010-02-10,2.32
2010-02-11,2.39
2010-02-12,2.39
2010-02-16,2.35
2010-02-17,2.32
2010-02-18,2.4
2010-02-19,2.46
2010-02-22,2.48
2010-02-23,2.47
2010-02-24,2.37
2010-02-25,2.4
2010-02-26,2.33
2010-03-01,2.3
2010-03-02,2.28
2010-03-03,2.27
2010-03-04,2.27
2010-03-05,2.28
2010-03-08,2.35
2010-03-09,2.36
2010-03-10,2.34
2010-03-11,2.39
2010-03-12,2.43
2010-03-15,2.42
2010-03-16,2.42
2010-03-17,2.37
2010-03-18,2.38
2010-03-19,2.44
2010-03-22,2.48
2010-03-23,2.43
2010-03-24,2.44
2010-03-25,2.62
2010-03-26,2.65
2010-03-29,2.59
2010-03-30,2.6
2010-03-31,2.6
2010-04-01,2.55
2010-04-02,2.59
2010-04-05,2.67
2010-04-06,2.75
2010-04-07,2.71
2010-04-08,2.62
2010-04-09,2.64
2010-04-12,2.65
2010-04-13,2.6
2010-04-14,2.58
2010-04-15,2.61
2010-04-16,2.57
2010-04-19,2.49
2010-04-20,2.54
2010-04-21,2.56
2010-04-22,2.52
2010-04-23,2.57
2010-04-26,2.61
2010-04-27,2.6
2010-04-28,2.46
2010-04-29,2.53
2010-04-30,2.49
2010-05-03,2.43
2010-05-04,2.47
2010-05-05,2.38
2010-05-06,2.31
2010-05-07,2.13
2010-05-10,2.17
2010-05-11,2.27
2010-05-12,2.26
2010-05-13,2.29
2010-05-14,2.27
2010-05-17,2.16
2010-05-18,2.2
2010-05-19,2.11
2010-05-20,2.13
2010-05-21,2.04
2010-05-24,2.02
2010-05-25,2.04
2010-05-26,2.01
2010-05-27,2.06
2010-05-28,2.18
2010-06-01,2.1
2010-06-02,2.09
2010-06-03,2.14
2010-06-04,2.17
2010-06-07,1.98
2010-06-08,1.95
2010-06-09,1.98
2010-06-10,1.99
2010-06-11,2.12
2010-06-14,2.03
2010-06-15,2.07
2010-06-16,2.1
2010-06-17,2.06
2010-06-18,2.01
2010-06-21,2.04
2010-06-22,2.05
2010-06-23,1.98
2010-06-24,1.93
2010-06-25,1.93
2010-06-28,1.9
2010-06-29,1.83
2010-06-30,1.78
2010-07-01,1.79
2010-07-02,1.8
2010-07-06,1.82
2010-07-07,1.76
2010-07-08,1.79
2010-07-09,1.8
2010-07-12,1.85
2010-07-13,1.85
2010-07-14,1.9
2010-07-15,1.82
2010-07-16,1.76
2010-07-19,1.7
2010-07-20,1.73
2010-07-21,1.71
2010-07-22,1.66
2010-07-23,1.69
2010-07-26,1.75
2010-07-27,1.76
2010-07-28,1.82
2010-07-29,1.75
2010-07-30,1.7
2010-08-02,1.6
2010-08-03,1.64
2010-08-04,1.55
2010-08-05,1.62
2010-08-06,1.57
2010-08-09,1.51
2010-08-10,1.54
2010-08-11,1.46
2010-08-12,1.44
2010-08-13,1.48
2010-08-16,1.47
2010-08-17,1.4
2010-08-18,1.44
2010-08-19,1.46
2010-08-20,1.41
2010-08-23,1.47
2010-08-24,1.43
2010-08-25,1.36
2010-08-26,1.4
2010-08-27,1.38
2010-08-30,1.49
2010-08-31,1.39
2010-09-01,1.33
2010-09-02,1.41
2010-09-03,1.43
2010-09-07,1.49
2010-09-08,1.41
2010-09-09,1.46
2010-09-10,1.57
2010-09-13,1.59
2010-09-14,1.51
2010-09-15,1.43
2010-09-16,1.46
2010-09-17,1.48
2010-09-20,1.46
2010-09-21,1.43
2010-09-22,1.34
2010-09-23,1.33
2010-09-24,1.34
2010-09-27,1.37
2010-09-28,1.31
2010-09-29,1.25
2010-09-30,1.28
2010-10-01,1.27
2010-10-04,1.26
2010-10-05,1.23
2010-10-06,1.21
2010-10-07,1.16
2010-10-08,1.14
2010-10-12,1.11
2010-10-13,1.14
2010-10-14,1.13
2010-10-15,1.18
2010-10-18,1.2
2010-10-19,1.14
2010-10-20,1.11
2010-10-21,1.11
2010-10-22,1.15
2010-10-25,1.17
2010-10-26,1.2
2010-10-27,1.27
2010-10-28,1.34
2010-10-29,1.23
2010-11-01,1.17
2010-11-02,1.17
2010-11-03,1.15
2010-11-04,1.11
2010-11-05,1.04
2010-11-08,1.1
2010-11-09,1.13
2010-11-10,1.27
2010-11-12,1.23
2010-11-15,1.35
2010-11-16,1.51
2010-11-17,1.49
2010-11-18,1.49
2010-11-19,1.51
2010-11-22,1.54
2010-11-23,1.44
2010-11-24,1.4
2010-11-26,1.56
2010-11-29,1.53
2010-11-30,1.51
2010-12-01,1.47
2010-12-02,1.64
2010-12-03,1.68
2010-12-06,1.64
2010-12-07,1.53
2010-12-08,1.74
2010-12-09,1.87
2010-12-10,1.9
2010-12-13,1.98
2010-12-14,1.91
2010-12-15,2.08
2010-12-16,2.11
2010-12-17,2.06
2010-12-20,1.97
2010-12-21,1.99
2010-12-22,1.99
2010-12-23,2.02
2010-12-27,2.09
2010-12-28,2.08
2010-12-29,2.18
2010-12-30,2.03
2010-12-31,2.06
2011-01-03,2.01
2011-01-04,2.02
2011-01-05,2.01
2011-01-06,2.14
2011-01-07,2.09
2011-01-10,1.96
2011-01-11,1.93
2011-01-12,1.98
2011-01-13,1.99
2011-01-14,1.93
2011-01-18,1.95
2011-01-19,1.97
2011-01-20,1.95
2011-01-21,2.06
2011-01-24,2.04
2011-01-25,2.03
2011-01-26,1.96
2011-01-27,2.03
2011-01-28,1.98
2011-01-31,1.92
2011-02-01,1.95
2011-02-02,2.02
2011-02-03,2.1
2011-02-04,2.18
2011-02-07,2.27
2011-02-08,2.29
2011-02-09,2.39
2011-02-10,2.33
2011-02-11,2.4
2011-02-14,2.38
2011-02-15,2.37
2011-02-16,2.35
2011-02-17,2.37
2011-02-18,2.3
2011-02-22,2.3
2011-02-23,2.16
2011-02-24,2.21
2011-02-25,2.19
2011-02-28,2.16
2011-03-01,2.13
2011-03-02,2.11
2011-03-03,2.16
2011-03-04,2.3
2011-03-07,2.17
2011-03-08,2.19
2011-03-09,2.22
2011-03-10,2.16
2011-03-11,2.05
2011-03-14,2.06
2011-03-15,2
2011-03-16,2
2011-03-17,1.87
2011-03-18,1.91
2011-03-21,1.96
2011-03-22,2.04
2011-03-23,2.07
2011-03-24,2.07
2011-03-25,2.14
2011-03-28,2.2
2011-03-29,2.23
2011-03-30,2.25
2011-03-31,2.21
2011-04-01,2.24
2011-04-04,2.24
2011-04-05,2.2
2011-04-06,2.28
2011-04-07,2.32
2011-04-08,2.29
2011-04-11,2.31
2011-04-12,2.31
2011-04-13,2.22
2011-04-14,2.19
2011-04-15,2.23
2011-04-18,2.14
2011-04-19,2.09
2011-04-20,2.09
2011-04-21,2.15
2011-04-25,2.14
2011-04-26,2.1
2011-04-27,2.05
2011-04-28,2.06
2011-04-29,2
2011-05-02,1.97
2011-05-03,1.96
2011-05-04,1.96
2011-05-05,1.95
2011-05-06,1.88
2011-05-09,1.87
2011-05-10,1.84
2011-05-11,1.91
2011-05-12,1.87
2011-05-13,1.89
2011-05-16,1.86
2011-05-17,1.83
2011-05-18,1.8
2011-05-19,1.87
2011-05-20,1.85
2011-05-23,1.82
2011-05-24,1.8
2011-05-25,1.81
2011-05-26,1.81
2011-05-27,1.72
2011-05-31,1.71
2011-06-01,1.68
2011-06-02,1.6
2011-06-03,1.65
2011-06-06,1.6
2011-06-07,1.6
2011-06-08,1.59
2011-06-09,1.52
2011-06-10,1.6
2011-06-13,1.58
2011-06-14,1.59
2011-06-15,1.7
2011-06-16,1.55
2011-06-17,1.52
2011-06-20,1.53
2011-06-21,1.55
2011-06-22,1.57
2011-06-23,1.58
2011-06-24,1.48
2011-06-27,1.4
2011-06-28,1.47
2011-06-29,1.62
2011-06-30,1.7
2011-07-01,1.76
2011-07-05,1.8
2011-07-06,1.7
2011-07-07,1.66
2011-07-08,1.74
2011-07-11,1.57
2011-07-12,1.49
2011-07-13,1.47
2011-07-14,1.45
2011-07-15,1.51
2011-07-18,1.46
2011-07-19,1.45
2011-07-20,1.45
