날짜,종가
2019-04-09,26341.02
2019-04-10,26150.58
2019-04-11,26157.16
2019-04-12,26143.05
2019-04-15,26412.3
2019-04-16,26384.77
2019-04-17,26452.66
2019-04-18,26449.54
2019-04-22,26559.54
2019-04-23,26511.05
2019-04-24,26656.39
2019-04-25,26597.05
2019-04-26,26462.08
2019-04-29,26543.33
2019-04-30,26554.39
2019-05-01,26592.91
2019-05-02,26430.14
2019-05-03,26307.79
2019-05-06,26504.95
2019-05-07,26438.48
2019-05-08,25965.09
2019-05-09,25967.33
2019-05-10,25828.36
2019-05-13,25942.37
2019-05-14,25324.99
2019-05-15,25532.05
2019-05-16,25648.02
2019-05-17,25862.68
2019-05-20,25764
2019-05-21,25679.9
2019-05-22,25877.33
2019-05-23,25776.61
2019-05-24,25490.47
2019-05-28,25585.69
2019-05-29,25347.77
2019-05-30,25126.41
2019-05-31,25169.88
2019-06-03,24815.04
2019-06-04,24819.78
2019-06-05,25332.18
2019-06-06,25539.57
2019-06-07,25720.66
2019-06-10,25983.94
2019-06-11,26062.68
2019-06-12,26048.51
2019-06-13,26004.83
2019-06-14,26106.77
2019-06-17,26089.61
2019-06-18,26112.53
2019-06-19,26465.54
2019-06-20,26504
2019-06-21,26753.17
2019-06-24,26719.13
2019-06-25,26727.54
2019-06-26,26548.22
2019-06-27,26536.82
2019-06-28,26526.58
2019-07-01,26599.96
2019-07-02,26717.43
2019-07-03,26786.68
2019-07-05,26966
2019-07-08,26922.12
2019-07-09,26806.14
2019-07-10,26783.49
2019-07-11,26860.2
2019-07-12,27088.08
2019-07-15,27332.03
2019-07-16,27359.16
2019-07-17,27335.63
2019-07-18,27219.85
2019-07-19,27222.97
2019-07-22,27154.2
2019-07-23,27171.9
2019-07-24,27349.19
2019-07-25,27269.97
2019-07-26,27140.98
2019-07-29,27192.45
2019-07-30,27221.35
2019-07-31,27198.02
2019-08-01,26864.27
2019-08-02,26583.42
2019-08-05,26485.01
2019-08-06,25717.74
2019-08-07,26029.52
2019-08-08,26007.07
2019-08-09,26378.19
2019-08-12,26287.44
2019-08-13,25907.37
2019-08-14,26279.91
2019-08-15,25479.42
2019-08-16,25579.39
2019-08-19,25886.01
2019-08-20,26135.79
2019-08-21,25962.44
2019-08-22,26202.73
2019-08-23,26252.24
2019-08-26,25628.9
2019-08-27,25898.83
2019-08-28,25777.9
2019-08-29,26036.1
2019-08-30,26362.25
2019-09-03,26403.28
2019-09-04,26118.02
2019-09-05,26355.47
2019-09-06,26728.15
2019-09-09,26797.46
2019-09-10,26835.51
2019-09-11,26909.43
2019-09-12,27137.04
2019-09-13,27182.45
2019-09-16,27219.52
2019-09-17,27076.82
2019-09-18,27110.8
2019-09-19,27147.08
2019-09-20,27094.79
2019-09-23,26935.07
2019-09-24,26949.99
2019-09-25,26807.77
2019-09-26,26970.71
2019-09-27,26891.12
2019-09-30,26820.25
2019-10-01,26916.83
2019-10-02,26573.04
2019-10-03,26078.62
2019-10-04,26201.04
2019-10-07,26573.72
2019-10-08,26478.02
2019-10-09,26164.04
2019-10-10,26346.01
2019-10-11,26496.67
2019-10-14,26816.59
2019-10-15,26787.36
2019-10-16,27024.8
2019-10-17,27001.98
2019-10-18,27025.88
2019-10-21,26770.2
2019-10-22,26827.64
2019-10-23,26788.1
2019-10-24,26833.95
2019-10-25,26805.53
2019-10-28,26958.06
2019-10-29,27090.72
2019-10-30,27071.42
2019-10-31,27186.69
2019-11-01,27046.23
2019-11-04,27347.36
2019-11-05,27462.11
2019-11-06,27492.63
2019-11-07,27492.56
2019-11-08,27674.8
2019-11-11,27681.24
2019-11-12,27691.49
2019-11-13,27691.49
2019-11-14,27783.59
2019-11-15,27781.96
2019-11-18,28004.89
2019-11-19,28036.22
2019-11-20,27934.02
2019-11-21,27821.09
2019-11-22,27766.29
2019-11-25,27875.62
2019-11-26,28066.47
2019-11-27,28121.68
2019-11-29,28164
2019-12-02,28051.41
2019-12-03,27783.04
2019-12-04,27502.81
2019-12-05,27649.78
2019-12-06,27677.79
2019-12-09,28015.06
2019-12-10,27909.6
2019-12-11,27881.72
2019-12-12,27911.3
2019-12-13,28132.05
2019-12-16,28135.38
2019-12-17,28235.89
2019-12-18,28267.16
2019-12-19,28239.28
2019-12-20,28376.96
2019-12-23,28455.09
2019-12-24,28551.53
2019-12-26,28515.45
2019-12-27,28621.39
2019-12-30,28645.26
2019-12-31,28462.14
2020-01-02,28538.44
2020-01-03,28868.8
2020-01-06,28634.88
2020-01-07,28703.38
2020-01-08,28583.68
2020-01-09,28745.09
2020-01-10,28956.9
2020-01-13,28823.77
2020-01-14,28907.05
2020-01-15,28939.67
2020-01-16,29030.22
2020-01-17,29297.64
2020-01-21,29348.1
2020-01-22,29196.04
2020-01-23,29186.27
2020-01-24,29160.09
2020-01-27,28989.73
2020-01-28,28535.8
2020-01-29,28722.85
2020-01-30,28734.45
2020-01-31,28859.44
2020-02-03,28256.03
2020-02-04,28399.81
2020-02-05,28807.63
2020-02-06,29290.85
2020-02-07,29379.77
2020-02-10,29102.51
2020-02-11,29276.82
2020-02-12,29276.34
2020-02-13,29551.42
2020-02-14,29423.31
2020-02-18,29398.08
2020-02-19,29232.19
2020-02-20,29348.03
2020-02-21,29219.98
2020-02-24,28992.41
2020-02-25,27960.8
2020-02-26,27081.36
2020-02-27,26957.59
2020-02-28,25766.64
2020-03-02,25409.36
2020-03-03,26703.32
2020-03-04,25917.41
2020-03-05,27090.86
2020-03-06,26121.28
2020-03-09,25864.78
2020-03-10,23851.02
2020-03-11,25018.16
2020-03-12,23553.22
2020-03-13,21200.62
2020-03-16,23185.62
2020-03-17,20188.52
2020-03-18,21237.38
2020-03-19,19898.92
2020-03-20,20087.19
2020-03-23,19173.98
2020-03-24,18591.93
2020-03-25,20704.91
2020-03-26,21200.55
2020-03-27,22552.17
2020-03-30,21636.78
2020-03-31,22327.48
2020-04-01,21917.16
2020-04-02,20943.51
2020-04-03,21413.44
2020-04-06,21052.53
2020-04-07,22679.99
2020-04-08,22653.86
2020-04-09,23433.57
2020-04-13,23719.37
2020-04-14,23390.77
2020-04-15,23949.76
2020-04-16,23504.35
2020-04-17,23537.68
2020-04-20,24242.49
2020-04-21,23650.44
2020-04-22,23018.88
2020-04-23,23475.82
2020-04-24,23515.26
2020-04-27,23775.27
2020-04-28,24133.78
2020-04-29,24101.55
2020-04-30,24633.86
2020-05-01,24345.72
2020-05-04,23723.69
2020-05-05,23749.76
2020-05-06,23883.09
2020-05-07,23664.64
2020-05-08,23875.89
2020-05-11,24331.32
2020-05-12,24221.99
2020-05-13,23764.78
2020-05-14,23247.97
2020-05-15,23625.34
2020-05-18,23685.42
2020-05-19,24597.37
2020-05-20,24206.86
2020-05-21,24575.9
2020-05-22,24474.12
2020-05-26,24465.16
2020-05-27,24995.11
2020-05-28,25548.27
2020-05-29,25400.64
2020-06-01,25383.11
2020-06-02,25475.02
2020-06-03,25742.65
2020-06-04,26269.89
2020-06-05,26281.82
2020-06-08,27110.98
2020-06-09,27572.44
2020-06-10,27272.3
2020-06-11,26989.99
2020-06-12,25128.17
2020-06-15,25605.54
2020-06-16,25763.16
2020-06-17,26289.98
2020-06-18,26119.61
2020-06-19,26080.1
2020-06-22,25871.46
2020-06-23,26024.96
2020-06-24,26156.1
2020-06-25,25445.94
2020-06-26,25745.6
2020-06-29,25015.55
2020-06-30,25595.8
2020-07-01,25812.88
2020-07-02,25734.97
2020-07-06,25827.36
2020-07-07,26287.03
2020-07-08,25890.18
2020-07-09,26067.28
2020-07-10,25706.09
2020-07-13,26075.3
2020-07-14,26085.8
2020-07-15,26642.59
2020-07-16,26870.1
2020-07-17,26734.71
2020-07-20,26671.95
2020-07-21,26680.87
2020-07-22,26840.4
2020-07-23,27005.84
2020-07-24,26652.33
2020-07-27,26469.89
2020-07-28,26584.77
2020-07-29,26379.28
2020-07-30,26539.57
2020-07-31,26313.65
2020-08-03,26428.32
2020-08-04,26664.4
2020-08-05,26828.47
2020-08-06,27201.52
2020-08-07,27386.98
2020-08-10,27433.48
2020-08-11,27791.44
2020-08-12,27686.91
2020-08-13,27976.84
2020-08-14,27896.72
2020-08-17,27931.02
2020-08-18,27844.91
2020-08-19,27778.07
2020-08-20,27692.88
2020-08-21,27739.73
2020-08-24,27930.33
2020-08-25,28308.46
2020-08-26,28248.44
2020-08-27,28331.92
2020-08-28,28492.27
2020-08-31,28653.87
2020-09-01,28430.05
2020-09-02,28646.45
2020-09-03,29100.5
2020-09-04,28292.73
2020-09-08,28133.31
2020-09-09,27500.89
2020-09-10,27940.47
2020-09-11,27534.58
2020-09-14,27665.64
2020-09-15,27993.33
2020-09-16,27995.6
2020-09-17,28032.38
2020-09-18,27901.98
2020-09-21,27657.42
2020-09-22,27147.7
2020-09-23,27288.18
2020-09-24,26763.13
2020-09-25,26815.44
2020-09-28,27173.96
2020-09-29,27584.06
2020-09-30,27452.66
2020-10-05,27682.81
