항목명1,달러/유로,달러/영국파운드
2010-01-01,1.4339,1.6082
2010-01-02,,
2010-01-03,,
2010-01-04,1.4332,1.6131
2010-01-05,1.4409,1.6091
2010-01-06,1.4366,1.5987
2010-01-07,1.4404,1.6012
2010-01-08,1.4308,1.5926
2010-01-09,,
2010-01-10,,
2010-01-11,1.4418,1.6067
2010-01-12,1.4516,1.6115
2010-01-13,1.4489,1.6163
2010-01-14,1.451,1.628
2010-01-15,1.4501,1.6343
2010-01-16,,
2010-01-17,,
2010-01-18,1.4357,1.6272
2010-01-19,1.4409,1.6356
2010-01-20,1.4279,1.6362
2010-01-21,1.4107,1.6294
2010-01-22,1.4073,1.618
2010-01-23,,
2010-01-24,,
2010-01-25,1.4156,1.6115
2010-01-26,1.4148,1.6246
2010-01-27,1.4071,1.6136
2010-01-28,1.4031,1.6173
2010-01-29,1.3961,1.6125
2010-01-30,,
2010-01-31,,
2010-02-01,1.3865,1.5938
2010-02-02,1.3932,1.5963
2010-02-03,1.3966,1.5976
2010-02-04,1.3891,1.5915
2010-02-05,1.373,1.5765
2010-02-06,,
2010-02-07,,
2010-02-08,1.3663,1.5603
2010-02-09,1.3655,1.5593
2010-02-10,1.3793,1.5706
2010-02-11,1.3742,1.5598
2010-02-12,1.3689,1.5693
2010-02-13,,
2010-02-14,,
2010-02-15,,
2010-02-16,1.3597,1.5661
2010-02-17,1.3763,1.5784
2010-02-18,1.3603,1.5684
2010-02-19,1.3478,1.5468
2010-02-20,,
2010-02-21,,
2010-02-22,1.3604,1.5434
2010-02-23,1.3601,1.5482
2010-02-24,1.3516,1.5439
2010-02-25,1.3543,1.5411
2010-02-26,1.3546,1.5265
2010-02-27,,
2010-02-28,,
2010-03-01,,
2010-03-02,1.3567,1.4994
2010-03-03,1.3612,1.4966
2010-03-04,1.3706,1.5106
2010-03-05,1.3575,1.503
2010-03-06,,
2010-03-07,,
2010-03-08,1.3645,1.5167
2010-03-09,1.3622,1.5044
2010-03-10,1.3605,1.5007
2010-03-11,1.3652,1.4977
2010-03-12,1.3686,1.5086
2010-03-13,,
2010-03-14,,
2010-03-15,1.3763,1.518
2010-03-16,1.3677,1.505
2010-03-17,1.3765,1.5237
2010-03-18,1.3734,1.532
2010-03-19,1.3612,1.5248
2010-03-20,,
2010-03-21,,
2010-03-22,1.352,1.4994
2010-03-23,1.3561,1.5107
2010-03-24,1.3483,1.5025
2010-03-25,1.3336,1.4893
2010-03-26,1.3279,1.4809
2010-03-27,,
2010-03-28,,
2010-03-29,1.3441,1.4916
2010-03-30,1.3485,1.4984
2010-03-31,1.3426,1.5078
2010-04-01,1.3516,1.5203
2010-04-02,1.3583,1.5289
2010-04-03,,
2010-04-04,,
2010-04-05,1.3497,1.5268
2010-04-06,1.3492,1.53
2010-04-07,1.3403,1.527
2010-04-08,1.3334,1.5231
2010-04-09,1.3359,1.5278
2010-04-10,,
2010-04-11,,
2010-04-12,1.3659,1.5442
2010-04-13,1.3591,1.5364
2010-04-14,1.3615,1.5388
2010-04-15,1.3655,1.5469
2010-04-16,1.3573,1.5465
2010-04-17,,
2010-04-18,,
2010-04-19,1.3492,1.5306
2010-04-20,1.3492,1.5341
2010-04-21,1.3424,1.5356
2010-04-22,1.3387,1.5409
2010-04-23,1.3219,1.5335
2010-04-24,,
2010-04-25,,
2010-04-26,1.3367,1.5383
2010-04-27,1.3413,1.5482
2010-04-28,1.3176,1.5249
2010-04-29,1.3215,1.5205
2010-04-30,1.3261,1.5352
2010-05-01,,
2010-05-02,,
2010-05-03,1.332,1.531
2010-05-04,1.3196,1.5246
2010-05-05,,
2010-05-06,1.2819,1.5099
2010-05-07,1.2627,1.485
2010-05-08,,
2010-05-09,,
2010-05-10,1.288,1.4789
2010-05-11,1.2764,1.4843
2010-05-12,1.2636,1.4931
2010-05-13,1.263,1.4836
2010-05-14,1.2535,1.4609
2010-05-15,,
2010-05-16,,
2010-05-17,1.2366,1.4526
2010-05-18,1.2382,1.4468
2010-05-19,1.2172,1.4286
2010-05-20,1.2392,1.4419
2010-05-21,,
2010-05-22,,
2010-05-23,,
2010-05-24,1.254,1.4471
2010-05-25,1.2344,1.4405
2010-05-26,1.2344,1.4402
2010-05-27,1.2171,1.4383
2010-05-28,1.2354,1.4561
2010-05-29,,
2010-05-30,,
2010-05-31,1.2283,1.4455
2010-06-01,1.2284,1.4524
2010-06-02,,
2010-06-03,1.2231,1.4636
2010-06-04,1.2168,1.4634
2010-06-05,,
2010-06-06,,
2010-06-07,1.1955,1.4442
2010-06-08,1.1921,1.4469
2010-06-09,1.1969,1.4447
2010-06-10,1.199,1.4536
2010-06-11,1.2107,1.4708
2010-06-12,,
2010-06-13,,
2010-06-14,1.2191,1.4597
2010-06-15,1.2214,1.4734
2010-06-16,1.2316,1.4789
2010-06-17,1.2313,1.4736
2010-06-18,1.2384,1.4818
2010-06-19,,
2010-06-20,,
2010-06-21,1.2407,1.4833
2010-06-22,1.232,1.4761
2010-06-23,1.2275,1.4818
2010-06-24,1.2316,1.4964
2010-06-25,1.2335,1.4931
2010-06-26,,
2010-06-27,,
2010-06-28,1.2378,1.5036
2010-06-29,1.2273,1.5096
2010-06-30,1.219,1.5062
2010-07-01,1.2225,1.4945
2010-07-02,1.2508,1.5162
2010-07-03,,
2010-07-04,,
2010-07-05,1.2553,1.519
2010-07-06,1.2531,1.513
2010-07-07,1.2615,1.5139
2010-07-08,1.263,1.5178
2010-07-09,1.269,1.5152
2010-07-10,,
2010-07-11,,
2010-07-12,1.2643,1.5064
2010-07-13,1.2588,1.5017
2010-07-14,1.2711,1.5184
2010-07-15,1.2739,1.5262
2010-07-16,1.2922,1.5442
2010-07-17,,
2010-07-18,,
2010-07-19,1.291,1.531
2010-07-20,1.2939,1.5224
2010-07-21,1.2892,1.5284
2010-07-22,1.2769,1.5187
2010-07-23,1.2899,1.5268
2010-07-24,,
2010-07-25,,
2010-07-26,1.2889,1.5422
2010-07-27,1.2996,1.5492
2010-07-28,1.2993,1.5588
2010-07-29,1.2996,1.5599
2010-07-30,1.3076,1.5607
2010-07-31,,
2010-08-01,,
2010-08-02,1.3058,1.5706
2010-08-03,1.3177,1.5895
2010-08-04,1.3222,1.5943
2010-08-05,1.3157,1.5886
2010-08-06,1.3184,1.5894
2010-08-07,,
2010-08-08,,
2010-08-09,1.3277,1.597
2010-08-10,1.3225,1.5894
2010-08-11,1.3181,1.5847
2010-08-12,1.2848,1.564
2010-08-13,1.2835,1.5584
2010-08-14,,
2010-08-15,,
2010-08-16,1.2777,1.5595
2010-08-17,1.2819,1.5642
2010-08-18,1.2877,1.5575
2010-08-19,1.2854,1.5597
2010-08-20,1.2805,1.5576
2010-08-21,,
2010-08-22,,
2010-08-23,1.2704,1.554
2010-08-24,1.264,1.5503
2010-08-25,1.2633,1.541
2010-08-26,1.2667,1.5474
2010-08-27,1.2703,1.5518
2010-08-28,,
2010-08-29,,
2010-08-30,1.2752,1.5536
2010-08-31,1.2664,1.5471
2010-09-01,1.2681,1.5348
2010-09-02,1.2805,1.545
2010-09-03,1.2826,1.5402
2010-09-04,,
2010-09-05,,
2010-09-06,1.289,1.5452
2010-09-07,1.2861,1.539
2010-09-08,1.2681,1.5347
2010-09-09,1.2732,1.5475
2010-09-10,1.2691,1.5426
2010-09-11,,
2010-09-12,,
2010-09-13,1.2718,1.5374
2010-09-14,1.2873,1.5404
2010-09-15,1.299,1.5532
2010-09-16,1.3006,1.5629
2010-09-17,1.3075,1.5624
2010-09-18,,
2010-09-19,,
2010-09-20,1.3046,1.5645
2010-09-21,,
2010-09-22,,
2010-09-23,,
2010-09-24,1.3317,1.5676
2010-09-25,,
2010-09-26,,
2010-09-27,1.3485,1.583
2010-09-28,1.3431,1.5805
2010-09-29,1.3575,1.5805
2010-09-30,1.3625,1.5796
2010-10-01,1.362,1.5714
2010-10-02,,
2010-10-03,,
2010-10-04,1.3778,1.5815
2010-10-05,1.3679,1.5821
2010-10-06,1.3839,1.5892
2010-10-07,1.3922,1.5862
2010-10-08,1.3918,1.5876
2010-10-09,,
2010-10-10,,
2010-10-11,1.4003,1.5956
2010-10-12,1.3869,1.5878
2010-10-13,1.3914,1.5806
2010-10-14,1.3968,1.5907
2010-10-15,1.4057,1.5994
2010-10-16,,
2010-10-17,,
2010-10-18,1.3973,1.5994
2010-10-19,1.395,1.5901
2010-10-20,1.3727,1.5694
2010-10-21,1.3964,1.5844
2010-10-22,1.3918,1.5721
2010-10-23,,
2010-10-24,,
2010-10-25,1.3937,1.568
2010-10-26,1.3928,1.5702
2010-10-27,1.3855,1.5846
2010-10-28,1.3776,1.5777
2010-10-29,1.3929,1.595
2010-10-30,,
2010-10-31,,
2010-11-01,1.3975,1.6047
2010-11-02,1.3904,1.6054
2010-11-03,1.4032,1.6036
2010-11-04,1.4125,1.6106
2010-11-05,1.4214,1.6271
2010-11-06,,
2010-11-07,,
2010-11-08,1.4053,1.6183
2010-11-09,1.392,1.6142
2010-11-10,1.3759,1.598
2010-11-11,1.3765,1.611
2010-11-12,1.3661,1.6122
2010-11-13,,
2010-11-14,,
2010-11-15,1.3694,1.6136
2010-11-16,1.3576,1.6048
2010-11-17,1.3479,1.5877
2010-11-18,1.3535,1.5914
2010-11-19,1.3645,1.6047
2010-11-20,,
2010-11-21,,
2010-11-22,1.3735,1.5994
2010-11-23,1.3625,1.596
2010-11-24,1.338,1.5788
2010-11-25,1.3343,1.5784
2010-11-26,1.3348,1.5766
2010-11-27,,
2010-11-28,,
2010-11-29,1.3277,1.5602
2010-11-30,1.3119,1.5561
2010-12-01,1.2985,1.5562
2010-12-02,1.3125,1.5611
2010-12-03,1.3208,1.559
2010-12-04,,
2010-12-05,,
2010-12-06,1.3413,1.5774
2010-12-07,1.3303,1.5715
2010-12-08,1.3267,1.5761
2010-12-09,1.3261,1.5806
2010-12-10,1.3241,1.5775
2010-12-11,,
2010-12-12,,
2010-12-13,1.3199,1.5798
2010-12-14,1.3387,1.5855
2010-12-15,1.3372,1.5768
2010-12-16,1.322,1.5549
2010-12-17,1.3243,1.5635
2010-12-18,,
2010-12-19,,
2010-12-20,1.3166,1.5517
2010-12-21,1.3124,1.5508
2010-12-22,1.3093,1.5463
2010-12-23,1.3108,1.5395
2010-12-24,1.3116,1.5428
2010-12-25,,
2010-12-26,,
2010-12-27,1.311,1.5438
2010-12-28,1.3164,1.5418
2010-12-29,1.3106,1.5365
2010-12-30,1.3222,1.5498
2010-12-31,1.329,1.5433
2011-01-01,,
2011-01-02,,
2011-01-03,1.3339,1.5559
2011-01-04,1.3347,1.5475
2011-01-05,1.3312,1.5596
2011-01-06,1.3144,1.5498
2011-01-07,1.3005,1.5464
2011-01-08,,
2011-01-09,,
2011-01-10,1.2897,1.554
2011-01-11,1.295,1.5576
2011-01-12,1.2974,1.5608
2011-01-13,1.3127,1.5757
2011-01-14,1.3356,1.5837
2011-01-15,,
2011-01-16,,
2011-01-17,1.3373,1.5879
2011-01-18,1.3284,1.5888
2011-01-19,1.3383,1.5958
2011-01-20,1.3459,1.5986
2011-01-21,1.347,1.5902
2011-01-22,,
2011-01-23,,
2011-01-24,1.3605,1.5995
2011-01-25,1.3649,1.5991
2011-01-26,1.3682,1.5818
2011-01-27,1.3702,1.5912
2011-01-28,1.3725,1.5929
2011-01-29,,
2011-01-30,,
2011-01-31,1.3587,1.5839
2011-02-01,1.3694,1.6014
2011-02-02,,
2011-02-03,,
2011-02-04,,
2011-02-05,,
2011-02-06,,
2011-02-07,1.3574,1.6096
2011-02-08,1.3581,1.6115
2011-02-09,1.3626,1.6072
2011-02-10,1.3725,1.6096
2011-02-11,1.3593,1.6088
2011-02-12,,
2011-02-13,,
2011-02-14,1.3518,1.6002
2011-02-15,1.3487,1.6034
2011-02-16,1.3491,1.6132
2011-02-17,1.3567,1.6091
2011-02-18,1.3607,1.6174
2011-02-19,,
2011-02-20,,
2011-02-21,1.3696,1.6251
2011-02-22,1.3678,1.6226
2011-02-23,1.3664,1.6152
2011-02-24,1.3749,1.6215
2011-02-25,1.381,1.6138
2011-02-26,,
2011-02-27,,
2011-02-28,1.3737,1.6084
2011-03-01,,
2011-03-02,1.3781,1.6272
2011-03-03,1.3867,1.6328
2011-03-04,1.3958,1.6273
2011-03-05,,
2011-03-06,,
2011-03-07,1.3993,1.6278
2011-03-08,1.3964,1.6199
2011-03-09,1.3908,1.6165
2011-03-10,1.3905,1.6202
2011-03-11,1.3798,1.6062
2011-03-12,,
2011-03-13,,
2011-03-14,1.394,1.6077
2011-03-15,1.3994,1.618
2011-03-16,1.3983,1.6074
2011-03-17,1.3922,1.6018
2011-03-18,1.4014,1.6125
2011-03-19,,
2011-03-20,,
2011-03-21,1.4176,1.6223
2011-03-22,1.4218,1.631
2011-03-23,1.4184,1.6368
2011-03-24,1.4101,1.6246
2011-03-25,1.4179,1.6123
2011-03-26,,
2011-03-27,,
2011-03-28,1.4023,1.6007
2011-03-29,1.4078,1.5987
2011-03-30,1.4119,1.6012
2011-03-31,1.4121,1.607
2011-04-01,1.4163,1.6036
2011-04-02,,
2011-04-03,,
2011-04-04,1.4225,1.6119
2011-04-05,1.4228,1.6133
2011-04-06,1.4222,1.6303
2011-04-07,1.4331,1.6323
2011-04-08,1.43,1.6318
2011-04-09,,
2011-04-10,,
2011-04-11,1.4461,1.637
2011-04-12,1.4431,1.6342
2011-04-13,1.4472,1.6255
2011-04-14,1.4445,1.6271
2011-04-15,1.4486,1.6353
2011-04-16,,
2011-04-17,,
2011-04-18,1.4418,1.6318
2011-04-19,1.4233,1.6266
2011-04-20,1.4336,1.6327
2011-04-21,1.4508,1.639
2011-04-22,1.4552,1.6516
2011-04-23,,
2011-04-24,,
2011-04-25,1.4559,1.6519
2011-04-26,1.4579,1.6509
2011-04-27,1.4682,1.6506
2011-04-28,1.4779,1.6628
2011-04-29,1.4839,1.6644
2011-04-30,,
2011-05-01,,
2011-05-02,1.4782,1.6679
2011-05-03,1.4823,1.6654
2011-05-04,1.4825,1.6484
2011-05-05,,
2011-05-06,1.4544,1.6384
2011-05-07,,
2011-05-08,,
2011-05-09,1.4362,1.6356
2011-05-10,,
2011-05-11,1.4415,1.6372
2011-05-12,1.4211,1.6367
2011-05-13,1.4242,1.6284
2011-05-14,,
2011-05-15,,
2011-05-16,1.4078,1.6176
2011-05-17,1.4156,1.6208
2011-05-18,1.4269,1.6251
2011-05-19,1.4257,1.6161
2011-05-20,1.4322,1.6232
2011-05-21,,
2011-05-22,,
2011-05-23,1.4123,1.622
2011-05-24,1.4027,1.6093
2011-05-25,1.4097,1.6181
2011-05-26,1.4084,1.6282
2011-05-27,1.4131,1.6381
2011-05-28,,
2011-05-29,,
2011-05-30,1.4283,1.6493
2011-05-31,1.4341,1.6495
2011-06-01,1.4423,1.6462
2011-06-02,1.4342,1.6335
2011-06-03,1.4483,1.6365
2011-06-04,,
2011-06-05,,
2011-06-06,,
2011-06-07,1.4579,1.6351
2011-06-08,1.4686,1.6439
2011-06-09,1.4592,1.64
2011-06-10,1.4513,1.6365
2011-06-11,,
2011-06-12,,
2011-06-13,1.4336,1.6225
2011-06-14,1.4411,1.6367
2011-06-15,1.4444,1.6383
2011-06-16,1.4181,1.6193
2011-06-17,1.4199,1.6162
2011-06-18,,
2011-06-19,,
2011-06-20,1.4291,1.6177
2011-06-21,1.4326,1.6208
2011-06-22,1.4365,1.6214
2011-06-23,1.4322,1.606
2011-06-24,1.4273,1.6025
2011-06-25,,
2011-06-26,,
2011-06-27,1.4168,1.5959
2011-06-28,1.4313,1.5991
2011-06-29,1.4356,1.5987
2011-06-30,1.4474,1.6072
2011-07-01,1.4487,1.6038
2011-07-02,,
2011-07-03,,
2011-07-04,1.4547,1.6066
2011-07-05,1.4547,1.6082
2011-07-06,1.443,1.6067
2011-07-07,1.4331,1.6011
2011-07-08,1.4361,1.5977
2011-07-09,,
2011-07-10,,
2011-07-11,1.4207,1.6028
2011-07-12,1.4035,1.5901
2011-07-13,1.3968,1.5917
2011-07-14,1.4224,1.6165
2011-07-15,1.4163,1.6154
2011-07-16,,
2011-07-17,,
2011-07-18,1.4124,1.6115
2011-07-19,1.4123,1.6067
2011-07-20,1.4164,1.6128
2011-07-21,1.4267,1.6161
2011-07-22,1.441,1.6321
2011-07-23,,
2011-07-24,,
2011-07-25,1.4387,1.6312
2011-07-26,1.4373,1.628
2011-07-27,1.4504,1.6423
2011-07-28,1.4373,1.6326
2011-07-29,1.4325,1.6362
2011-07-30,,
2011-07-31,,
2011-08-01,1.4373,1.6423
2011-08-02,1.4259,1.6301
2011-08-03,1.4172,1.6276
2011-08-04,1.4354,1.6433
2011-08-05,1.4065,1.623
2011-08-06,,
2011-08-07,,
2011-08-08,1.4325,1.6426
2011-08-09,1.418,1.6332
2011-08-10,1.4369,1.6304
2011-08-11,1.4139,1.6123
2011-08-12,1.4225,1.6225
2011-08-13,,
2011-08-14,,
2011-08-15,,
2011-08-16,1.4439,1.6382
2011-08-17,1.4393,1.6446
2011-08-18,1.4434,1.6542
2011-08-19,1.4312,1.6498
2011-08-20,,
2011-08-21,,
2011-08-22,1.4373,1.6476
2011-08-23,1.436,1.6464
2011-08-24,1.4431,1.6494
2011-08-25,1.441,1.637
2011-08-26,1.4372,1.6284
2011-08-27,,
2011-08-28,,
2011-08-29,1.4486,1.6349
2011-08-30,1.4519,1.6412
2011-08-31,1.4437,1.6306
2011-09-01,1.4371,1.6245
2011-09-02,1.4266,1.6185
2011-09-03,,
2011-09-04,,
2011-09-05,1.4151,1.617
2011-09-06,1.407,1.6098
2011-09-07,1.4004,1.5953
2011-09-08,1.4083,1.5975
2011-09-09,1.3909,1.5981
2011-09-10,,
2011-09-11,,
2011-09-12,,
2011-09-13,,
2011-09-14,1.3683,1.5785
2011-09-15,1.3751,1.5769
2011-09-16,1.3873,1.5794
2011-09-17,,
2011-09-18,,
2011-09-19,1.3703,1.572
2011-09-20,1.3605,1.5662
2011-09-21,1.3681,1.5727
2011-09-22,1.3582,1.5507
2011-09-23,1.348,1.5363
2011-09-24,,
2011-09-25,,
2011-09-26,1.3526,1.5474
2011-09-27,1.3519,1.5555
2011-09-28,1.358,1.5639
2011-09-29,1.3539,1.5575
2011-09-30,1.3576,1.5595
2011-10-01,,
2011-10-02,,
2011-10-03,,
2011-10-04,1.3193,1.5433
2011-10-05,1.3326,1.5467
2011-10-06,1.3345,1.5464
2011-10-07,1.3426,1.5433
2011-10-08,,
2011-10-09,,
2011-10-10,1.338,1.5535
2011-10-11,1.3637,1.5657
2011-10-12,1.3646,1.5588
2011-10-13,1.3789,1.5747
2011-10-14,1.374,1.5743
2011-10-15,,
2011-10-16,,
2011-10-17,1.3883,1.5822
2011-10-18,1.3745,1.5746
2011-10-19,1.3734,1.5712
2011-10-20,1.3765,1.5774
2011-10-21,1.3782,1.5794
2011-10-22,,
2011-10-23,,
2011-10-24,1.3846,1.5943
2011-10-25,1.3924,1.5996
2011-10-26,1.3908,1.6
2011-10-27,1.3868,1.5957
2011-10-28,1.4177,1.6087
2011-10-29,,
2011-10-30,,
2011-10-31,1.4148,1.6127
2011-11-01,1.384,1.6061
2011-11-02,1.3656,1.5927
2011-11-03,1.3722,1.5926
2011-11-04,1.3818,1.6024
2011-11-05,,
2011-11-06,,
2011-11-07,1.3806,1.6043
2011-11-08,1.3765,1.6056
2011-11-09,1.3826,1.6092
2011-11-10,1.353,1.5909
2011-11-11,1.3609,1.5937
2011-11-12,,
2011-11-13,,
2011-11-14,1.3784,1.6076
2011-11-15,1.3619,1.5897
2011-11-16,1.3527,1.5816
2011-11-17,1.3451,1.5726
2011-11-18,1.3471,1.5758
2011-11-19,,
2011-11-20,,
2011-11-21,1.3514,1.5779
2011-11-22,1.3484,1.5643
2011-11-23,1.3513,1.5636
2011-11-24,1.3342,1.5522
2011-11-25,1.3344,1.549
2011-11-26,,
2011-11-27,,
2011-11-28,1.3323,1.5484
2011-11-29,1.3317,1.5504
2011-11-30,1.3326,1.5602
2011-12-01,1.3439,1.5695
2011-12-02,1.346,1.5692
2011-12-03,,
2011-12-04,,
2011-12-05,1.3417,1.5605
2011-12-06,1.3391,1.5644
2011-12-07,1.3406,1.5602
2011-12-08,1.3414,1.5707
2011-12-09,1.3349,1.5628
2011-12-10,,
2011-12-11,,
2011-12-12,1.3367,1.5646
2011-12-13,1.3174,1.5582
2011-12-14,1.3038,1.5488
2011-12-15,1.2986,1.5471
2011-12-16,1.3022,1.5521
2011-12-17,,
2011-12-18,,
2011-12-19,1.304,1.5521
2011-12-20,1.2998,1.5501
2011-12-21,1.3083,1.5667
2011-12-22,1.3044,1.5673
2011-12-23,1.3053,1.5676
2011-12-24,,
2011-12-25,,
2011-12-26,1.3042,1.5597
2011-12-27,1.3055,1.562
2011-12-28,1.3064,1.5658
2011-12-29,1.2938,1.5449
2011-12-30,1.2955,1.541
2011-12-31,,
2012-01-01,,
2012-01-02,1.2947,1.5507
2012-01-03,1.2937,1.5514
2012-01-04,1.3052,1.5646
2012-01-05,1.2936,1.561
2012-01-06,1.2785,1.5491
2012-01-07,,
2012-01-08,,
2012-01-09,1.2687,1.5415
2012-01-10,1.2769,1.5461
2012-01-11,1.277,1.5475
2012-01-12,1.2708,1.532
2012-01-13,1.2813,1.5335
2012-01-14,,
2012-01-15,,
2012-01-16,1.2639,1.5294
2012-01-17,1.266,1.5318
2012-01-18,1.274,1.5331
2012-01-19,1.2858,1.543
2012-01-20,1.2969,1.549
2012-01-21,,
2012-01-22,,
2012-01-23,,
2012-01-24,,
2012-01-25,1.3033,1.5623
2012-01-26,1.3106,1.5656
2012-01-27,1.3106,1.5687
2012-01-28,,
2012-01-29,,
2012-01-30,1.3209,1.5726
2012-01-31,1.3139,1.5704
2012-02-01,1.3086,1.5765
2012-02-02,1.3167,1.5843
2012-02-03,1.3144,1.5804
2012-02-04,,
2012-02-05,,
2012-02-06,1.3131,1.5819
2012-02-07,1.3124,1.5815
2012-02-08,1.3259,1.5898
2012-02-09,1.3225,1.5799
2012-02-10,1.3285,1.5816
2012-02-11,,
2012-02-12,,
2012-02-13,1.326,1.5798
2012-02-14,1.3166,1.5742
2012-02-15,1.3129,1.569
2012-02-16,1.3055,1.5689
2012-02-17,1.3131,1.5802
2012-02-18,,
2012-02-19,,
2012-02-20,1.3215,1.5873
2012-02-21,1.3233,1.5836
2012-02-22,1.3232,1.5778
2012-02-23,1.3248,1.5666
2012-02-24,1.3372,1.5745
2012-02-25,,
2012-02-26,,
2012-02-27,1.3462,1.589
2012-02-28,1.34,1.5829
2012-02-29,1.346,1.59
2012-03-01,,
2012-03-02,1.3318,1.5957
2012-03-03,,
2012-03-04,,
2012-03-05,1.3193,1.5835
2012-03-06,1.3214,1.5862
2012-03-07,1.3114,1.5717
2012-03-08,1.3151,1.5743
2012-03-09,1.3275,1.5826
2012-03-10,,
2012-03-11,,
2012-03-12,1.3117,1.5667
2012-03-13,1.3156,1.564
2012-03-14,1.3078,1.5704
2012-03-15,1.3029,1.5665
2012-03-16,1.308,1.5704
2012-03-17,,
2012-03-18,,
2012-03-19,1.318,1.5844
2012-03-20,1.3233,1.5888
2012-03-21,1.3236,1.5864
2012-03-22,1.3211,1.5866
2012-03-23,1.3197,1.5814
2012-03-24,,
2012-03-25,,
2012-03-26,1.328,1.5878
2012-03-27,1.3356,1.5959
2012-03-28,1.3324,1.5953
2012-03-29,1.3319,1.5892
2012-03-30,1.3301,1.5955
2012-03-31,,
2012-04-01,,
2012-04-02,1.3365,1.602
2012-04-03,1.3329,1.6026
2012-04-04,1.3226,1.5908
2012-04-05,1.3143,1.5894
2012-04-06,1.3061,1.5828
2012-04-07,,
2012-04-08,,
2012-04-09,1.3071,1.5867
2012-04-10,1.3115,1.5903
2012-04-11,,
2012-04-12,1.312,1.5921
2012-04-13,1.3182,1.5953
2012-04-14,,
2012-04-15,,
2012-04-16,1.3072,1.5857
2012-04-17,1.3133,1.5903
2012-04-18,1.3127,1.5932
2012-04-19,1.312,1.6022
2012-04-20,1.3143,1.6061
2012-04-21,,
2012-04-22,,
2012-04-23,1.3199,1.6129
2012-04-24,1.3154,1.6124
2012-04-25,1.3196,1.6147
2012-04-26,1.3225,1.617
2012-04-27,1.3181,1.6174
2012-04-28,,
2012-04-29,,
2012-04-30,1.324,1.6274
2012-05-01,,
2012-05-02,1.3236,1.622
2012-05-03,1.3155,1.6197
2012-05-04,1.3152,1.6186
2012-05-05,,
2012-05-06,,
2012-05-07,1.2988,1.6132
2012-05-08,1.3054,1.6193
2012-05-09,1.2992,1.6148
2012-05-10,1.2938,1.6133
2012-05-11,1.2932,1.6133
2012-05-12,,
2012-05-13,,
2012-05-14,1.2896,1.6067
2012-05-15,1.2829,1.6099
2012-05-16,1.2736,1.5993
2012-05-17,1.2721,1.5916
2012-05-18,1.2694,1.5788
2012-05-19,,
2012-05-20,,
2012-05-21,1.2749,1.5794
2012-05-22,1.281,1.5826
2012-05-23,1.2674,1.5768
2012-05-24,1.2595,1.5699
2012-05-25,1.2535,1.5662
2012-05-26,,
2012-05-27,,
2012-05-28,,
2012-05-29,1.2537,1.5675
2012-05-30,1.248,1.5632
2012-05-31,1.2367,1.5473
2012-06-01,1.2364,1.5404
2012-06-02,,
2012-06-03,,
2012-06-04,1.2418,1.5356
2012-06-05,1.2504,1.5382
2012-06-06,,
2012-06-07,1.2569,1.5482
2012-06-08,1.257,1.5527
2012-06-09,,
2012-06-10,,
2012-06-11,1.2645,1.5541
2012-06-12,1.2473,1.5484
2012-06-13,1.2511,1.5576
2012-06-14,1.2564,1.5512
2012-06-15,1.2629,1.5547
2012-06-16,,
2012-06-17,,
2012-06-18,1.2721,1.5717
2012-06-19,1.2589,1.568
2012-06-20,1.2683,1.5723
2012-06-21,1.2688,1.5713
2012-06-22,1.2548,1.5598
2012-06-23,,
2012-06-24,,
2012-06-25,1.2541,1.559
2012-06-26,1.2505,1.5569
2012-06-27,1.2492,1.5634
2012-06-28,1.2474,1.557
2012-06-29,1.2437,1.551
2012-06-30,,
2012-07-01,,
2012-07-02,1.2658,1.5686
2012-07-03,1.2578,1.569
2012-07-04,1.2605,1.5685
2012-07-05,1.2524,1.5591
2012-07-06,1.2388,1.5519
2012-07-07,,
2012-07-08,,
2012-07-09,1.2279,1.5484
2012-07-10,1.232,1.5527
2012-07-11,1.225,1.5515
2012-07-12,1.2245,1.5507
2012-07-13,1.2207,1.5431
2012-07-14,,
2012-07-15,,
2012-07-16,1.2251,1.5583
2012-07-17,1.227,1.5628
2012-07-18,1.2287,1.5651
2012-07-19,1.2278,1.5649
2012-07-20,1.2276,1.5717
2012-07-21,,
2012-07-22,,
2012-07-23,1.2123,1.5607
2012-07-24,1.2116,1.5512
2012-07-25,1.2068,1.5508
2012-07-26,1.2146,1.5493
2012-07-27,1.228,1.569
2012-07-28,,
2012-07-29,,
2012-07-30,1.2307,1.5728
2012-07-31,1.2261,1.571
2012-08-01,1.2295,1.5669
2012-08-02,1.2237,1.5545
2012-08-03,1.2176,1.5511
2012-08-04,,
2012-08-05,,
2012-08-06,1.2389,1.5634
2012-08-07,1.2391,1.5592
2012-08-08,1.2389,1.5618
2012-08-09,1.2373,1.5667
2012-08-10,1.23,1.5631
2012-08-11,,
2012-08-12,,
2012-08-13,1.2284,1.5672
2012-08-14,1.2332,1.5681
2012-08-15,,
2012-08-16,1.2284,1.5677
2012-08-17,1.2358,1.5737
2012-08-18,,
2012-08-19,,
2012-08-20,1.2337,1.569
2012-08-21,1.2354,1.5711
2012-08-22,1.2464,1.5775
2012-08-23,1.2542,1.5884
2012-08-24,1.256,1.5856
2012-08-25,,
2012-08-26,,
2012-08-27,1.252,1.5814
2012-08-28,1.2504,1.5791
2012-08-29,1.2564,1.5822
2012-08-30,1.2533,1.5834
