날짜,종가
2012-08-10,28.055
2012-08-09,28.09
2012-08-08,28.067
2012-08-07,28.075
2012-08-06,27.852
2012-08-05,27.753
2012-08-03,27.79
2012-08-02,26.981
2012-08-01,27.517
2012-07-31,27.895
2012-07-30,28.014
2012-07-29,27.642
2012-07-27,27.478
2012-07-26,27.431
2012-07-25,27.445
2012-07-24,26.79
2012-07-23,27.019
2012-07-22,27.188
2012-07-20,27.279
2012-07-19,27.194
2012-07-18,27.071
2012-07-17,27.292
2012-07-16,27.297
2012-07-15,27.378
2012-07-13,27.344
2012-07-12,27.136
2012-07-11,26.995
2012-07-10,26.851
2012-07-09,27.411
2012-07-08,26.965
2012-07-06,26.889
2012-07-05,27.638
2012-07-04,28.135
2012-07-03,28.243
2012-07-02,27.468
2012-07-01,27.52
2012-06-29,27.58
2012-06-28,26.247
2012-06-27,26.941
2012-06-26,27.037
2012-06-25,27.518
2012-06-24,26.697
2012-06-22,26.657
2012-06-21,26.833
2012-06-20,28.383
2012-06-19,28.362
2012-06-18,28.665
2012-06-17,28.585
2012-06-15,28.734
2012-06-14,28.401
2012-06-13,28.935
2012-06-12,28.943
2012-06-11,28.606
2012-06-10,28.918
2012-06-08,28.461
2012-06-07,28.519
2012-06-06,29.476
2012-06-05,28.39
2012-06-04,27.992
2012-06-03,28.322
2012-06-01,28.497
2012-05-31,27.741
2012-05-30,27.962
2012-05-29,27.767
2012-05-28,28.375
2012-05-27,28.587
2012-05-25,28.37
2012-05-24,28.142
2012-05-23,27.508
2012-05-22,28.165
2012-05-21,28.304
2012-05-20,28.705
2012-05-18,28.694
2012-05-17,27.996
2012-05-16,27.17
2012-05-15,28.054
2012-05-14,28.319
2012-05-13,28.793
2012-05-11,28.858
2012-05-10,29.136
2012-05-09,29.197
2012-05-08,29.414
2012-05-07,30.072
2012-05-06,30.153
2012-05-04,30.38
2012-05-03,29.959
2012-05-02,30.592
2012-05-01,30.877
2012-04-30,30.959
2012-04-29,31.38
2012-04-27,31.347
2012-04-26,31.203
2012-04-25,30.351
2012-04-24,30.74
2012-04-23,30.525
2012-04-22,31.7
2012-04-20,31.644
2012-04-19,31.771
2012-04-18,31.478
2012-04-17,31.665
2012-04-16,31.364
2012-04-15,31.41
2012-04-13,31.38
2012-04-12,32.515
2012-04-11,31.511
2012-04-10,31.67
2012-04-09,31.513
2012-04-08,31.873
2012-04-05,31.716
2012-04-04,31.029
2012-04-03,33.25
2012-04-02,33.083
2012-04-01,32.463
2012-03-30,32.469
2012-03-29,31.978
2012-03-28,31.816
2012-03-27,32.601
2012-03-26,32.726
2012-03-25,32.377
2012-03-23,32.248
2012-03-22,31.319
2012-03-21,32.199
2012-03-20,31.805
2012-03-19,32.926
2012-03-18,32.587
2012-03-16,32.573
2012-03-15,32.693
2012-03-14,32.147
2012-03-13,33.544
2012-03-12,33.374
2012-03-11,34.323
2012-03-09,34.175
2012-03-08,33.789
2012-03-07,33.543
2012-03-06,32.741
2012-03-05,33.651
2012-03-04,34.77
2012-03-02,34.481
2012-03-01,35.611
2012-02-29,34.583
2012-02-28,37.14
2012-02-27,35.516
2012-02-26,35.508
2012-02-24,35.332
2012-02-23,35.544
2012-02-22,34.239
2012-02-21,34.413
2012-02-20,33.508
2012-02-19,33.603
2012-02-17,33.2
2012-02-16,33.354
2012-02-15,33.386
2012-02-14,33.326
2012-02-13,33.696
2012-02-12,33.805
2012-02-10,33.576
2012-02-09,33.884
2012-02-08,33.673
2012-02-07,34.165
2012-02-06,33.722
2012-02-05,33.648
2012-02-03,33.725
2012-02-02,34.151
2012-02-01,33.778
2012-01-31,33.233
2012-01-30,33.497
2012-01-29,33.908
2012-01-27,33.747
2012-01-26,33.702
2012-01-25,33.092
2012-01-24,31.931
2012-01-23,32.233
2012-01-22,31.793
2012-01-20,31.647
2012-01-19,30.482
2012-01-18,30.514
2012-01-17,30.106
2012-01-16,29.93
2012-01-15,29.785
2012-01-13,29.493
2012-01-12,30.092
2012-01-11,29.858
2012-01-10,29.783
2012-01-09,28.749
2012-01-08,28.848
2012-01-06,28.653
2012-01-05,29.265
2012-01-04,29.063
2012-01-03,29.533
2012-01-02,28.16
2011-12-30,27.875
2011-12-29,27.274
2011-12-28,27.192
2011-12-27,28.697
2011-12-26,29.093
2011-12-25,29.09
2011-12-23,29.046
2011-12-22,29.001
2011-12-21,29.198
2011-12-20,29.496
2011-12-19,28.822
2011-12-18,29.708
2011-12-16,29.615
2011-12-15,29.225
2011-12-14,28.881
2011-12-13,31.195
2011-12-12,30.935
2011-12-11,32.198
2011-12-09,32.173
2011-12-08,31.467
2011-12-07,32.555
2011-12-06,32.672
2011-12-05,32.306
2011-12-04,32.948
2011-12-02,32.621
2011-12-01,32.695
2011-11-30,32.731
2011-11-29,31.853
2011-11-28,32.16
2011-11-27,31.61
2011-11-25,31.012
2011-11-24,31.663
2011-11-23,31.882
2011-11-22,32.948
2011-11-21,31.113
2011-11-20,32.163
2011-11-18,32.413
2011-11-17,31.493
2011-11-16,33.814
2011-11-15,34.448
2011-11-14,34.013
2011-11-13,34.847
2011-11-11,34.671
2011-11-10,34.095
2011-11-09,34.348
2011-11-08,35.137
2011-11-07,34.812
2011-11-06,34.265
2011-11-04,34.07
2011-11-03,34.488
2011-11-02,33.929
2011-11-01,32.722
2011-10-31,34.337
2011-10-30,35.308
2011-10-28,35.27
2011-10-27,35.095
2011-10-26,33.291
2011-10-25,33.034
2011-10-24,31.62
2011-10-23,31.483
2011-10-21,31.173
2011-10-20,30.266
2011-10-19,31.252
2011-10-18,31.801
2011-10-17,31.791
2011-10-16,32.285
2011-10-14,32.14
2011-10-13,31.633
2011-10-12,32.754
2011-10-11,31.963
2011-10-10,31.944
2011-10-09,31.685
2011-10-07,30.958
2011-10-06,31.97
2011-10-05,30.317
2011-10-04,29.795
2011-10-03,30.75
2011-10-02,30.418
2011-09-30,30.041
2011-09-29,30.472
2011-09-28,30.085
2011-09-27,31.497
2011-09-26,29.927
2011-09-25,30.642
2011-09-23,30.051
2011-09-22,36.538
2011-09-21,40.42
2011-09-20,40.081
2011-09-19,39.11
2011-09-18,40.73
2011-09-16,40.781
2011-09-15,39.453
2011-09-14,40.469
2011-09-13,41.123
2011-09-12,40.164
2011-09-11,41.508
2011-09-09,41.573
2011-09-08,42.479
2011-09-07,41.572
2011-09-06,41.818
2011-09-05,43.067
2011-09-04,43.287
2011-09-02,43.02
2011-09-01,41.482
2011-08-31,41.699
2011-08-30,41.398
2011-08-29,40.541
2011-08-28,41.328
2011-08-26,40.947
2011-08-25,40.74
2011-08-24,39.157
2011-08-23,42.281
2011-08-22,43.321
2011-08-21,43.722
2011-08-19,42.428
2011-08-18,40.687
2011-08-17,40.35
2011-08-16,39.821
2011-08-15,39.298
2011-08-14,38.983
2011-08-12,39.101
2011-08-11,38.656
2011-08-10,39.325
2011-08-09,37.877
2011-08-08,39.374
2011-08-07,39.225
2011-08-05,38.197
2011-08-04,39.418
2011-08-03,41.747
2011-08-02,40.081
2011-08-01,39.298
2011-07-31,39.77
2011-07-29,40.092
2011-07-28,39.779
2011-07-27,40.553
2011-07-26,40.691
2011-07-25,40.354
2011-07-24,40.453
2011-07-22,40.113
2011-07-21,38.937
2011-07-20,39.546
2011-07-19,40.211
2011-07-18,40.333
2011-07-17,39.743
2011-07-15,39.063
2011-07-14,38.689
2011-07-13,38.148
2011-07-12,35.629
2011-07-11,35.689
2011-07-10,36.698
2011-07-08,36.536
2011-07-07,36.528
2011-07-06,35.911
2011-07-05,35.402
2011-07-04,34.097
2011-07-03,34.138
2011-07-01,33.694
2011-06-30,34.812
2011-06-29,34.75
2011-06-28,33.633
2011-06-27,33.58
2011-06-26,34.213
2011-06-24,34.641
2011-06-23,35.005
2011-06-22,36.734
2011-06-21,36.373
2011-06-20,36.065
2011-06-19,35.98
2011-06-17,35.739
2011-06-16,35.553
2011-06-15,35.406
2011-06-14,35.41
2011-06-13,34.736
2011-06-12,36.06
2011-06-10,36.326
2011-06-09,37.423
2011-06-08,36.619
2011-06-07,37.04
2011-06-06,36.776
2011-06-05,36.483
2011-06-03,36.187
2011-06-02,36.2
2011-06-01,37.689
2011-05-31,38.303
2011-05-30,38.235
2011-05-29,38.22
2011-05-27,37.857
2011-05-26,37.326
2011-05-25,37.64
2011-05-24,36.121
2011-05-23,34.901
2011-05-22,35.398
2011-05-20,35.082
2011-05-19,34.927
2011-05-18,35.094
2011-05-17,33.488
2011-05-16,34.129
2011-05-15,35.12
2011-05-13,35.011
2011-05-12,34.793
2011-05-11,35.509
2011-05-10,38.48
2011-05-09,37.11
2011-05-08,35.835
2011-05-06,35.283
2011-05-05,36.231
2011-05-04,39.383
2011-05-03,42.576
2011-05-02,46.078
2011-05-01,43.745
2011-04-29,48.584
2011-04-28,47.52
2011-04-27,45.964
2011-04-26,45.058
2011-04-25,47.151
2011-04-24,47.738
2011-04-22,46.62
2011-04-21,46.062
2011-04-20,44.465
2011-04-19,43.919
2011-04-18,42.957
2011-04-17,43.273
2011-04-15,42.566
2011-04-14,41.661
2011-04-13,40.235
2011-04-12,40.058
2011-04-11,40.604
2011-04-10,41.207
2011-04-08,40.6
2011-04-07,39.542
2011-04-06,39.384
2011-04-05,39.175
2011-04-04,38.484
2011-04-03,38.005
2011-04-01,37.737
2011-03-31,37.872
2011-03-30,37.501
2011-03-29,36.977
2011-03-28,37.097
2011-03-27,37.175
2011-03-25,37.058
2011-03-24,37.388
2011-03-23,37.202
2011-03-22,36.271
2011-03-21,36.002
2011-03-20,35.668
2011-03-18,35.06
2011-03-17,34.26
2011-03-16,34.471
2011-03-15,34.116
2011-03-14,35.825
2011-03-13,36.31
2011-03-11,35.933
2011-03-10,35.064
2011-03-09,36.043
2011-03-08,35.653
2011-03-07,35.855
2011-03-06,35.89
2011-03-04,35.317
2011-03-03,34.313
2011-03-02,34.825
2011-03-01,34.416
2011-02-28,33.804
2011-02-27,33.515
2011-02-25,32.898
2011-02-24,33.179
2011-02-23,33.302
2011-02-22,32.864
2011-02-21,34.078
2011-02-20,32.75
2011-02-18,32.298
2011-02-17,31.572
2011-02-16,30.63
2011-02-15,30.693
2011-02-14,30.529
2011-02-13,29.87
2011-02-11,29.992
2011-02-10,30.091
2011-02-09,30.273
2011-02-08,30.271
2011-02-07,29.348
2011-02-06,29.02
2011-02-04,29.064
2011-02-03,28.733
2011-02-02,28.299
2011-02-01,28.524
2011-01-31,28.174
2011-01-30,28.31
2011-01-28,27.934
2011-01-27,27.045
2011-01-26,27.132
2011-01-25,26.811
2011-01-24,27.318
2011-01-23,27.603
2011-01-21,27.416
2011-01-20,27.459
2011-01-19,28.792
2011-01-18,28.901
2011-01-17,28.318
2011-01-16,28.635
2011-01-14,28.309
2011-01-13,29.252
2011-01-12,29.532
2011-01-11,29.49
2011-01-10,28.851
2011-01-09,28.84
2011-01-07,28.661
2011-01-06,29.11
2011-01-05,29.173
2011-01-04,29.492
2011-01-03,31.096
2011-01-02,30.818
2010-12-31,30.91
2010-12-30,30.488
2010-12-29,30.679
2010-12-28,30.297
2010-12-27,29.235
2010-12-26,28.872
2010-12-24,29.293
2010-12-23,29.31
2010-12-22,29.367
2010-12-21,29.376
2010-12-20,29.335
2010-12-19,29.433
2010-12-17,29.113
2010-12-16,28.757
2010-12-15,29.225
2010-12-14,29.759
2010-12-13,29.599
2010-12-12,28.53
2010-12-10,28.576
2010-12-09,28.789
2010-12-08,28.224
2010-12-07,29.748
2010-12-06,29.705
2010-12-05,29.535
2010-12-03,29.241
2010-12-02,28.542
2010-12-01,28.388
2010-11-30,28.185
2010-11-29,27.148
2010-11-28,26.665
2010-11-26,26.695
2010-11-25,27.51
2010-11-24,27.524
2010-11-23,27.568
2010-11-22,27.457
2010-11-21,27.72
2010-11-19,27.175
2010-11-18,26.83
2010-11-17,25.507
2010-11-16,25.229
2010-11-15,26.088
2010-11-14,25.997
2010-11-12,25.938
2010-11-11,27.401
2010-11-10,26.861
2010-11-09,28.902
2010-11-08,27.428
2010-11-07,26.943
2010-11-05,26.744
2010-11-04,26.039
2010-11-03,24.432
2010-11-02,24.832
2010-11-01,24.548
2010-10-31,24.988
2010-10-29,24.56
2010-10-28,23.871
2010-10-27,23.398
2010-10-26,23.824
2010-10-25,23.544
2010-10-24,23.432
2010-10-22,23.125
2010-10-21,23.123
2010-10-20,23.848
2010-10-19,23.764
2010-10-18,24.397
2010-10-17,24.175
2010-10-15,24.272
2010-10-14,24.417
2010-10-13,23.914
2010-10-12,23.129
2010-10-11,23.331
2010-10-10,23.633
2010-10-08,23.087
2010-10-07,22.565
2010-10-06,23.02
2010-10-05,22.714
2010-10-04,22.013
2010-10-03,22.163
2010-10-01,22.037
2010-09-30,21.798
2010-09-29,21.929
2010-09-28,21.688
2010-09-27,21.455
2010-09-26,21.473
2010-09-24,21.383
2010-09-23,21.194
2010-09-22,21.036
2010-09-21,20.62
2010-09-20,20.777
2010-09-19,20.793
2010-09-17,20.79
2010-09-16,20.745
2010-09-15,20.542
2010-09-14,20.401
2010-09-13,20.11
2010-09-12,19.837
2010-09-10,19.802
2010-09-09,19.814
2010-09-08,19.978
2010-09-07,19.883
2010-09-06,19.868
2010-09-05,19.895
2010-09-03,19.915
2010-09-02,19.638
2010-09-01,19.359
2010-08-31,19.398
2010-08-30,19.038
2010-08-29,19.163
2010-08-27,19.039
2010-08-26,18.978
2010-08-25,19.022
2010-08-24,18.369
2010-08-23,17.983
2010-08-22,17.988
2010-08-20,17.982
2010-08-19,18.318
2010-08-18,18.39
2010-08-17,18.586
2010-08-16,18.418
2010-08-15,18.153
2010-08-13,18.097
2010-08-12,18.053
2010-08-11,17.89
2010-08-10,18.146
2010-08-09,18.229
2010-08-08,18.433
2010-08-06,18.459
2010-08-05,18.308
2010-08-04,18.263
2010-08-03,18.407
2010-08-02,18.403
2010-08-01,18.008
2010-07-30,17.987
2010-07-29,17.601
2010-07-28,17.423
2010-07-27,17.621
2010-07-26,18.195
2010-07-25,18.17
2010-07-23,18.096
2010-07-22,18.115
2010-07-21,17.798
2010-07-20,17.685
2010-07-19,17.534
2010-07-18,17.815
2010-07-16,17.773
2010-07-15,18.346
2010-07-14,18.274
2010-07-13,18.237
2010-07-12,17.897
2010-07-11,18.098
2010-07-09,18.053
2010-07-08,17.852
2010-07-07,17.979
2010-07-06,17.833
2010-07-05,17.818
2010-07-04,17.845
2010-07-02,17.698
2010-07-01,17.76
2010-06-30,18.671
2010-06-29,18.594
2010-06-28,18.673
2010-06-27,19.158
2010-06-25,19.105
2010-06-24,18.731
2010-06-23,18.454
2010-06-22,18.896
2010-06-21,18.802
2010-06-20,19.258
2010-06-18,19.175
2010-06-17,18.767
2010-06-16,18.432
2010-06-15,18.569
2010-06-14,18.402
2010-06-13,18.335
2010-06-11,18.222
2010-06-10,18.342
2010-06-09,18.18
2010-06-08,18.468
2010-06-07,18.153
2010-06-06,17.483
2010-06-04,17.29
2010-06-03,17.92
2010-06-02,18.304
2010-06-01,18.54
2010-05-31,18.558
2010-05-30,18.363
2010-05-28,18.411
2010-05-27,18.457
2010-05-26,18.292
2010-05-25,17.763
2010-05-24,17.982
2010-05-23,17.763
2010-05-21,17.631
2010-05-20,17.694
2010-05-19,18.091
2010-05-18,18.855
2010-05-17,18.835
2010-05-16,19.335
2010-05-14,19.202
2010-05-13,19.476
2010-05-12,19.64
2010-05-11,19.272
2010-05-10,18.53
2010-05-09,18.473
2010-05-07,18.429
2010-05-06,17.493
2010-05-05,17.511
2010-05-04,17.818
2010-05-03,18.813
2010-04-30,18.611
2010-04-29,18.549
2010-04-28,18.107
2010-04-27,18.116
2010-04-26,18.334
2010-04-25,18.345
2010-04-23,18.189
2010-04-22,18.006
2010-04-21,18.073
2010-04-20,17.815
2010-04-19,17.725
2010-04-18,17.76
2010-04-16,17.669
2010-04-15,18.424
2010-04-14,18.404
2010-04-13,18.238
2010-04-12,18.403
2010-04-11,18.54
2010-04-09,18.34
2010-04-08,18.116
2010-04-07,18.185
2010-04-06,17.917
2010-04-05,18.104
2010-04-04,17.9
2010-04-01,17.876
2010-03-31,17.512
2010-03-30,17.316
2010-03-29,17.373
2010-03-28,17.01
2010-03-26,16.894
2010-03-25,16.727
2010-03-24,16.626
2010-03-23,17.012
2010-03-22,16.92
2010-03-19,17.017
2010-03-18,17.407
2010-03-17,17.502
2010-03-16,17.333
2010-03-15,17.083
2010-03-14,17.163
2010-03-12,17.024
2010-03-11,17.136
2010-03-10,16.994
2010-03-09,17.318
2010-03-08,17.252
2010-03-07,17.345
2010-03-05,17.362
2010-03-04,17.156
2010-03-03,17.309
2010-03-02,17.044
2010-03-01,16.449
2010-02-28,16.67
2010-02-26,16.5
2010-02-25,16.11
2010-02-24,15.94
2010-02-23,15.888
2010-02-22,16.222
2010-02-21,16.435
2010-02-19,16.413
2010-02-18,16.06
2010-02-17,16.098
2010-02-16,16.15
2010-02-15,15.523
2010-02-14,15.578
2010-02-12,15.449
2010-02-11,15.592
2010-02-10,15.302
2010-02-09,15.431
2010-02-08,15.078
2010-02-07,15.093
2010-02-05,14.823
2010-02-04,15.343
2010-02-03,16.31
2010-02-02,16.736
2010-02-01,16.653
2010-01-31,16.263
2010-01-29,16.183
2010-01-28,16.202
2010-01-27,16.428
2010-01-26,16.846
2010-01-25,17.131
2010-01-24,17.053
2010-01-22,16.918
2010-01-21,17.496
2010-01-20,17.866
2010-01-19,18.784
2010-01-18,18.693
2010-01-17,18.45
2010-01-15,18.411
2010-01-14,18.643
2010-01-13,18.538
2010-01-12,18.243
2010-01-11,18.683
2010-01-10,18.708
2010-01-08,18.458
2010-01-07,18.333
2010-01-06,18.163
2010-01-05,17.781
2010-01-04,17.44
2010-01-03,16.89
2010-01-01,16.898
