항목명1,원/미국달러(매매기준율),원/일본엔(100엔),원/유로,원/영국파운드
2015-06-25,1108.4,894.88,1241.74,1741.02
2015-06-26,1109.6,897.99,1243.36,1747.51
2015-06-29,1115.1,909.43,1226.5,1752.49
2015-06-30,1124.1,917.15,1260.51,1768.15
2015-07-01,1118.3,913.61,1244.84,1754.72
2015-07-02,1118.5,907.62,1235.44,1745.98
2015-07-03,1123.2,912.69,1245.35,1753.09
2015-07-06,1120.1,915.9,1235.92,1744
2015-07-07,1126.3,918.68,1245.12,1757.59
2015-07-08,1129.6,921.86,1243.18,1746.36
2015-07-09,1135.7,940.81,1257.9,1745.57
2015-07-10,1136.2,933.57,1256.52,1746.74
2015-07-13,1130,922.04,1258.2,1752.35
2015-07-14,1131.5,915.86,1245.39,1752.75
2015-07-15,1139.4,923.68,1254.76,1781.45
2015-07-16,1141.5,921.12,1250.57,1785.08
2015-07-17,1148.4,925.05,1249.06,1792.14
2015-07-20,1146.3,923.65,1242.3,1788.92
2015-07-21,1151.9,926.82,1247.8,1793.22
2015-07-22,1158.4,935.29,1267,1802.06
2015-07-23,1152.6,929.63,1259.45,1799.78
2015-07-24,1162.3,938.21,1276.96,1803.54
2015-07-27,1164.6,940.75,1278.09,1807.69
2015-07-28,1168.9,948.01,1295.9,1818.87
2015-07-29,1166.2,943.68,1290.17,1820.44
2015-07-30,1157.9,934.32,1272.18,1807.08
2015-07-31,1166.3,939.28,1275.41,1819.31
2015-08-03,1169.4,943.37,1283.36,1827.77
2015-08-04,1165.2,939.83,1276.19,1816.31
2015-08-05,1169.3,940.67,1273.48,1820.31
2015-08-06,1172.1,939.33,1278,1829.06
2015-08-07,1170.2,938.41,1278.62,1815.33
2015-08-10,1164.3,936.76,1276.54,1804.14
2015-08-11,1165.3,935.65,1283.75,1816.12
2015-08-12,1170.4,935.8,1292.59,1823.78
2015-08-13,1190.3,958.34,1327.9,1858.42
2015-08-17,1174.2,944.57,1302.89,1837.62
2015-08-18,1182.2,950.05,1309.35,1842.1
2015-08-19,1184.7,952.45,1306.61,1855.06
2015-08-20,1185.1,956.5,1317.71,1858.36
2015-08-21,1185.1,959.83,1330.69,1859.07
2015-08-24,1192,982.24,1357.99,1869.29
2015-08-25,1198.1,1011.05,1389.56,1887.73
2015-08-26,1194.6,1004.33,1376.36,1874.81
2015-08-27,1188.9,988.57,1347.74,1839.82
2015-08-28,1184.3,978.15,1331.69,1824.95
2015-08-31,1176.3,970.06,1317.28,1812.91
2015-09-01,1183,975.91,1327.15,1816.14
2015-09-02,1175.6,982.86,1328.13,1798.79
2015-09-03,1178,977.92,1321.89,1803.16
2015-09-04,1187.6,988.43,1320.55,1811.33
2015-09-07,1191,1000.17,1327.85,1808.89
2015-09-08,1202,1007.63,1342.57,1835.45
2015-09-09,1203.1,1002.96,1348.74,1852.53
2015-09-10,1192,990.07,1337.01,1831.21
2015-09-11,1195.8,990.56,1349.7,1845.96
2015-09-14,1183.8,980.98,1342.67,1827.73
2015-09-15,1181,981.47,1335.53,1821.34
2015-09-16,1182.4,982.14,1332.8,1814.39
2015-09-17,1179.4,978.23,1331.72,1827.72
2015-09-18,1169.7,973.57,1335.1,1821.69
2015-09-21,1166.7,972.37,1317.61,1810.84
2015-09-22,1173,973.32,1312.18,1819.09
2015-09-23,1177.2,980.75,1310.52,1807.24
2015-09-24,1187.5,987.28,1327.57,1810.23
2015-09-25,1191.8,990.85,1332.31,1814.87
2015-09-30,1194.5,996.79,1343.93,1810.38
2015-10-01,1190.4,992.58,1329.86,1800.42
2015-10-02,1179,983.89,1319.6,1784.48
2015-10-05,1180.5,984.04,1323.93,1792.59
2015-10-06,1172.1,973.3,1311.58,1775.38
2015-10-07,1164.8,968.81,1312.85,1773.87
2015-10-08,1165.2,971.28,1309.74,1784.68
2015-10-12,1159.4,964.36,1317.37,1776.43
2015-10-13,1147.4,955.93,1303.16,1760.34
2015-10-14,1147.5,958.09,1306.54,1750.28
2015-10-15,1150.1,967.77,1319.74,1779.66
2015-10-16,1133.7,953.21,1289.53,1754.17
2015-10-19,1128.9,945.64,1281.87,1743.02
2015-10-20,1125.3,941.44,1274.8,1740.05
2015-10-21,1130.1,943.09,1282.95,1745.61
2015-10-22,1131.3,943.65,1283.18,1744.24
2015-10-23,1138.2,942.73,1263.23,1751.52
2015-10-26,1127.4,928.86,1242.56,1726.33
2015-10-27,1134.1,936.73,1253.69,1740.84
2015-10-28,1131.2,939.38,1248.56,1731.47
2015-10-29,1132.9,935.47,1237.86,1730.05
2015-10-30,1142.3,944.09,1254.76,1749.78
2015-11-02,1138.6,944.47,1255.65,1757.26
2015-11-03,1140.1,944.3,1255.99,1757.81
2015-11-04,1133.4,936.19,1242.6,1747.42
2015-11-05,1129.5,929.36,1227.48,1738.02
2015-11-06,1137.1,934.19,1237.34,1729.47
2015-11-09,1138.6,923.33,1220.69,1713.08
2015-11-10,1154.1,937.72,1241.18,1744.6
2015-11-11,1158.2,940.06,1241.82,1751.31
2015-11-12,1154.8,940.47,1242.62,1756.85
2015-11-13,1154.5,941.57,1248.3,1758.36
2015-11-16,1161.3,948.81,1244.91,1768.08
2015-11-17,1172.7,951.52,1253.44,1782.8
2015-11-18,1169.2,947.14,1244.55,1779.23
2015-11-19,1173.4,949.7,1251.31,1787.38
2015-11-20,1164.2,947.08,1249.48,1780.12
2015-11-23,1156.9,941.56,1230.88,1756.98
2015-11-24,1157.9,942.07,1231.14,1750.92
2015-11-25,1155.6,943.23,1230.31,1743.34
2015-11-26,1145.1,933.18,1216.33,1731.91
2015-11-27,1145.7,934.39,1215.19,1730.29
2015-11-30,1150.4,936.73,1218.33,1730.14
2015-12-01,1157.7,939.88,1223.4,1743.15
2015-12-02,1158.1,942.04,1230.25,1745.78
2015-12-03,1159.3,940.3,1229.79,1732.75
2015-12-04,1167.4,951.66,1276.26,1767.56
2015-12-07,1156.8,939,1258.37,1747.75
2015-12-08,1166.4,945.33,1263.56,1755.14
2015-12-09,1176,956.99,1281.31,1765.23
2015-12-10,1178.2,968.95,1298.14,1788.39
2015-12-11,1177.5,968.14,1288.77,1784.68
2015-12-14,1179.7,974.39,1294.54,1792.26
2015-12-15,1186.1,980.29,1304.71,1799.49
2015-12-16,1182.9,972.46,1293.44,1779.02
2015-12-17,1178.2,962.54,1282,1765.06
2015-12-18,1178.9,961.58,1276.87,1757.03
2015-12-21,1184.3,976.18,1286.56,1766.15
2015-12-22,1178.2,971.91,1285.71,1753.87
2015-12-23,1176.1,971.62,1287.83,1743.57
2015-12-24,1171.7,968.95,1278.15,1742.85
2015-12-28,1171,974.05,1283.65,1747.54
2015-12-29,1165,967.85,1278.18,1734.04
2015-12-30,1167.7,968.97,1275.54,1730.3
2015-12-31,1172,972.01,1280.53,1735.91
2016-01-04,1172,974.19,1272.26,1726.59
2016-01-05,1184.3,992.42,1282.36,1742.16
2016-01-06,1187.7,997.15,1277.37,1743.78
2016-01-07,1193.9,1007.72,1286.61,1746.56
2016-01-08,1199.7,1020.54,1310.37,1754.62
2016-01-11,1196.2,1023.49,1311.87,1737.6
2016-01-12,1208.6,1026.98,1312.54,1757.97
2016-01-13,1208.5,1026.63,1311.28,1745.13
2016-01-14,1206.4,1025.68,1313.65,1739.93
2016-01-15,1212.7,1026.45,1317.23,1748.47
2016-01-18,1211,1035.71,1322.23,1726.4
2016-01-19,1212.5,1032.75,1320.47,1727.93
2016-01-20,1209.9,1028.61,1320.3,1714.13
2016-01-21,1211.6,1036.13,1319.31,1718.96
2016-01-22,1209.9,1026.99,1315.28,1721.51
2016-01-25,1203.2,1013.43,1298.85,1716.55
2016-01-26,1194.4,1009.25,1296.22,1702.2
2016-01-27,1201.4,1014.91,1305.92,1723.83
2016-01-28,1201,1012.6,1309.15,1710.46
2016-01-29,1208.4,1017.13,1322.17,1735.08
2016-02-01,1206.2,993.37,1305.35,1717.03
2016-02-02,1204.5,995.66,1311.88,1737.13
2016-02-03,1203.1,1004.38,1314.51,1734.03
2016-02-04,1216.7,1031.58,1349.38,1775.29
2016-02-05,1202.7,1029.4,1347.51,1753.54
2016-02-11,1195.1,1053.37,1348.31,1736.66
2016-02-12,1197,1063.95,1354.64,1732.66
2016-02-15,1206.5,1062.2,1355.2,1750.75
2016-02-16,1209.9,1057.37,1351.22,1747.1
2016-02-17,1216.6,1065.56,1355.72,1740.29
2016-02-18,1224.8,1073.21,1363.32,1749.87
2016-02-19,1225.7,1081.96,1361.45,1757.04
2016-02-22,1233.9,1096.95,1372.34,1763.92
2016-02-23,1233.2,1092.1,1360.03,1745.29
2016-02-24,1230.1,1098.25,1355.51,1725.15
2016-02-25,1234.8,1102.75,1360.44,1719.89
2016-02-26,1236.1,1094.81,1362.68,1725.04
2016-02-29,1235.4,1085.83,1348.32,1712.51
2016-03-02,1240.9,1088.37,1348.73,1731.74
2016-03-03,1232.7,1085.46,1340.01,1735.46
2016-03-04,1218.9,1071.7,1334.51,1727.24
2016-03-07,1208.5,1061.53,1328.99,1719.15
2016-03-08,1200.7,1059.57,1322.33,1712.26
2016-03-09,1205.2,1069.81,1326.32,1712.35
2016-03-10,1214.5,1071.7,1335.95,1726.53
2016-03-11,1208.8,1068.46,1351.2,1726.95
2016-03-14,1200.1,1055.17,1339.91,1725.74
2016-03-15,1186.5,1042.66,1317.19,1696.52
2016-03-16,1189.2,1050.85,1321.2,1683.19
2016-03-17,1192.7,1057.83,1338.15,1699.84
2016-03-18,1174.5,1054.4,1329.3,1700.09
2016-03-21,1161.3,1041.1,1308.84,1679.76
2016-03-22,1165.3,1039.61,1309.74,1674.89
2016-03-23,1159.5,1032.69,1300.84,1648.46
2016-03-24,1158.8,1030.73,1295.54,1635.53
2016-03-25,1167.1,1034.8,1304.7,1651.8
2016-03-28,1169.4,1031.81,1304.99,1652.77
2016-03-29,1169.6,1031.35,1310.01,1667.85
2016-03-30,1163,1031.44,1312.91,1672.86
2016-03-31,1153.5,1026.02,1307.43,1658.44
2016-04-01,1144.5,1016.84,1302.15,1644.19
2016-04-04,1148.9,1028.51,1308.94,1634.2
2016-04-05,1147.8,1031.87,1307.23,1637.16
2016-04-06,1155,1047.24,1314.74,1635.08
2016-04-07,1155.9,1053.45,1317.26,1633.23
2016-04-08,1154.5,1065.48,1313.01,1623.11
2016-04-11,1156.5,1068.61,1319.22,1633.44
2016-04-12,1149.2,1065.11,1311.64,1634.85
2016-04-14,1144.7,1046.3,1290.94,1625.13
2016-04-15,1153.4,1054.44,1299.31,1631.66
2016-04-18,1150.7,1061.73,1299.08,1631.29
2016-04-19,1151.1,1057.46,1301.84,1643.48
2016-04-20,1140.5,1044.27,1295.49,1641.52
2016-04-21,1132.3,1030.96,1279.61,1623.27
2016-04-22,1134.9,1037.05,1281.19,1625.18
2016-04-25,1141.1,1023.45,1281.68,1648.55
2016-04-26,1149.7,1034.09,1295.31,1665.05
2016-04-27,1149.7,1033.02,1298.82,1676.09
2016-04-28,1145.9,1027.85,1297.96,1665.91
2016-04-29,1143.9,1058.19,1298.38,1670.95
2016-05-02,1138.1,1068.09,1304.03,1661.06
2016-05-03,1140.8,1071.83,1314.94,1673.1
2016-05-04,1137.1,1065.05,1308.01,1653.91
2016-05-09,1153.5,1075.17,1314.76,1664.67
2016-05-10,1164.7,1074.69,1325.95,1678.74
2016-05-11,1174,1074.55,1335.01,1695.73
2016-05-12,1168.1,1077.33,1334.38,1686.27
2016-05-13,1164.1,1068.13,1324.63,1681.89
2016-05-16,1169.4,1077.24,1323.29,1678.32
2016-05-17,1178.6,1080.59,1333.64,1699.01
2016-05-18,1173.3,1075.14,1327.35,1696.12
2016-05-19,1180.9,1072.23,1325.38,1724.35
2016-05-20,1190.8,1083.28,1333.93,1738.98
2016-05-23,1188.4,1078.75,1333.27,1722.94
2016-05-24,1183.1,1082.88,1326.91,1713.42
2016-05-25,1188.6,1080.1,1324.1,1737.44
2016-05-26,1185.8,1076.39,1322.64,1743.48
2016-05-27,1181,1076.33,1321.89,1731.88
2016-05-30,1179.3,1065.46,1310.2,1724.2
2016-05-31,1190.6,1072.76,1326.8,1741.97
2016-06-01,1190.5,1075.67,1325.21,1725.21
2016-06-02,1192.2,1088.82,1333.77,1718.62
2016-06-03,1189.6,1092.73,1326.64,1714.39
2016-06-07,1186.5,1103.77,1347.39,1714.79
2016-06-08,1163.2,1083.41,1320.99,1691.41
2016-06-09,1156.5,1081.65,1318.06,1678.25
2016-06-10,1155.8,1080.14,1307.61,1671.63
2016-06-13,1163.1,1090.12,1308.14,1654.16
2016-06-14,1172.8,1105.63,1324.62,1666.61
2016-06-15,1172.5,1105.77,1314.26,1654.51
2016-06-16,1176.3,1111.24,1324.87,1669.88
2016-06-17,1170.1,1121.38,1314.72,1663.12
2016-06-20,1170.8,1118.94,1326.87,1696.14
2016-06-21,1163.2,1119.81,1316.16,1706.3
2016-06-22,1158.2,1105.94,1303.73,1698.15
2016-06-23,1155.7,1103.56,1310.16,1711.3
2016-06-24,1151.2,1086.91,1307.25,1707.46
2016-06-27,1168.5,1143.96,1292.65,1572.45
2016-06-28,1183.3,1160.84,1303.23,1565.33
2016-06-29,1175.9,1145.77,1302.13,1570.59
2016-06-30,1164.7,1132.15,1295.5,1566.93
2016-07-01,1152.6,1116.86,1279.96,1537.28
2016-07-04,1147.5,1118.48,1277.45,1524.11
2016-07-05,1148.1,1119.72,1279.96,1525.08
2016-07-06,1153,1135.12,1275.51,1495.73
2016-07-07,1165.8,1152.6,1293.22,1503.59
2016-07-08,1156.6,1148.5,1279.08,1490.28
2016-07-11,1159.2,1151.66,1280.74,1500.58
2016-07-12,1147.8,1117.79,1269.52,1491.51
2016-07-13,1149.3,1097.34,1271.41,1523.4
2016-07-14,1145.7,1100.21,1271.67,1502.64
2016-07-15,1141.8,1084.18,1268.77,1523.9
2016-07-18,1132.7,1073.29,1252.43,1501.05
2016-07-19,1136.3,1069.86,1258.57,1508.04
2016-07-20,1138.4,1071.59,1254.46,1492.56
2016-07-21,1140.8,1064.63,1256.31,1508.99
2016-07-22,1140.2,1077.13,1257.47,1508.03
2016-07-25,1135,1067.48,1244.75,1491.39
2016-07-26,1136.9,1075.34,1249.57,1489.11
2016-07-27,1138.4,1087.35,1250.93,1496.26
2016-07-28,1134.1,1077.89,1254.6,1499.68
2016-07-29,1125.7,1073.68,1246.71,1481.7
2016-08-01,1122.4,1096.79,1253.83,1482.07
2016-08-02,1111,1084.91,1240.21,1464.85
2016-08-03,1108.9,1097.76,1244.24,1479.61
2016-08-04,1114,1099.87,1242,1484.46
2016-08-05,1113.8,1100.86,1239.66,1461.47
2016-08-08,1111.3,1087.96,1232.38,1453.14
2016-08-09,1112.7,1086.57,1233.21,1451.02
2016-08-10,1107.2,1086.24,1230.71,1440.14
2016-08-11,1096.1,1082.94,1225.99,1427.29
2016-08-12,1098.6,1078.38,1223.79,1423.57
2016-08-16,1101.1,1088.1,1231.75,1419.43
2016-08-17,1095,1091.56,1234.83,1427.33
2016-08-18,1102.3,1101.14,1244.61,1437.73
2016-08-19,1106.4,1105.35,1255.49,1456.35
2016-08-22,1115.2,1111.03,1261.9,1458.24
2016-08-23,1125.3,1121.6,1273.61,1477.91
2016-08-24,1117.4,1114.45,1263.44,1474.86
2016-08-25,1121.6,1116.3,1263.48,1484.16
2016-08-26,1119,1112.71,1262.9,1476.07
2016-08-29,1113.9,1092.97,1247.46,1463
2016-08-30,1125.2,1103.57,1258.59,1474.69
2016-08-31,1118.5,1086.29,1246.85,1463.28
2016-09-01,1117.4,1081.18,1246.91,1468.49
2016-09-02,1119.3,1084.33,1252.78,1485.42
2016-09-05,1117.6,1074.36,1247.07,1485.63
2016-09-06,1108.2,1071.29,1235.31,1473.74
2016-09-07,1105,1082.64,1242.68,1483.57
2016-09-08,1093.2,1075.19,1228.81,1458.11
2016-09-09,1093.2,1068.36,1231.93,1454.5
2016-09-12,1099.5,1073.78,1235.29,1458.05
2016-09-13,1110.6,1090.53,1248.2,1481.04
2016-09-19,1112.3,1087.29,1240.94,1447.88
2016-09-20,1120,1100.14,1252.1,1460.2
2016-09-21,1119.5,1100.62,1248.8,1453.95
2016-09-22,1116.8,1112.46,1249.48,1455.3
2016-09-23,1103.1,1094.29,1236.63,1442.74
2016-09-26,1104.2,1093.43,1240.51,1432.81
2016-09-27,1106.9,1103.31,1245.37,1435.59
2016-09-28,1103.5,1099.71,1237.96,1436.59
2016-09-29,1095.7,1085.77,1229.54,1430.82
2016-09-30,1096.3,1083.68,1230.32,1422.28
2016-10-04,1102,1083.37,1235.67,1416.13
2016-10-05,1105.1,1074.79,1238.04,1407.12
2016-10-06,1113.8,1076.19,1248.35,1420.1
2016-10-07,1111.3,1069.95,1238.54,1336.39
2016-10-10,1115.7,1082.73,1249.14,1387.26
2016-10-11,1111,1071.82,1237.88,1373.47
2016-10-12,1117.2,1080.73,1235.57,1364.83
2016-10-13,1123.3,1077.51,1237.03,1369.58
2016-10-14,1130.5,1091.06,1249.88,1384.3
2016-10-17,1132.9,1087.5,1242.96,1377.49
2016-10-18,1140.3,1097.71,1254.56,1389.85
2016-10-19,1132.3,1090.22,1242.81,1392.11
2016-10-20,1122.8,1086.04,1232.61,1379.75
2016-10-21,1124,1080.61,1228.19,1377.35
2016-10-24,1134.5,1091.29,1234.22,1386.25
2016-10-25,1134.5,1087.52,1233.43,1386.64
2016-10-26,1136.5,1091.79,1237.53,1384.2
2016-10-27,1132.4,1083.07,1235.39,1385.66
2016-10-28,1140.2,1083.33,1242.36,1386.26
2016-10-31,1145.2,1094.42,1257.14,1396
2016-11-01,1144.6,1091.71,1255.8,1400.76
2016-11-02,1141.8,1097.46,1262.37,1397.62
2016-11-03,1148.7,1111.36,1274.65,1413.07
2016-11-04,1140.6,1107.81,1266.58,1421.7
2016-11-07,1143.4,1099.58,1267.8,1426.16
2016-11-08,1141.6,1091.97,1261.07,1415.18
2016-11-09,1137.5,1081.48,1251.88,1406.92
2016-11-10,1145.8,1083.45,1250.81,1422.51
2016-11-11,1151,1077.11,1253.09,1443.87
2016-11-14,1164.4,1090.67,1262.03,1465.92
2016-11-15,1169.8,1080.5,1256.89,1462.48
2016-11-16,1168.8,1071.8,1253.6,1455.16
2016-11-17,1167.2,1072.6,1249.55,1452.23
2016-11-18,1174.4,1065.84,1247.86,1457.96
2016-11-21,1182.3,1065.28,1251.64,1459.96
2016-11-22,1183.6,1067.56,1257.93,1477.72
2016-11-23,1175.5,1057.68,1249.26,1460.26
2016-11-24,1174.9,1043.98,1239.11,1460.17
2016-11-25,1182.4,1044.02,1248.56,1472.38
2016-11-28,1178.9,1044.34,1249.52,1469.73
2016-11-29,1170.3,1046.64,1242.39,1453.1
2016-11-30,1168.5,1038.81,1244.34,1459.63
2016-12-01,1168,1020.76,1237.67,1461.58
2016-12-02,1172.6,1027.47,1250.05,1476.83
2016-12-05,1170.5,1034.01,1233.47,1479.98
2016-12-06,1173.8,1031.37,1262.89,1494.07
2016-12-07,1169.5,1025.52,1253.65,1482.81
2016-12-08,1169.4,1029.27,1257.98,1476.78
2016-12-09,1159.1,1015.73,1230.38,1458.55
2016-12-12,1166.2,1009.83,1229.82,1467.72
2016-12-13,1170.2,1018.5,1244.98,1483.87
2016-12-14,1165.5,1011.5,1238.69,1475.64
2016-12-15,1168.3,996.29,1228.35,1462.36
2016-12-16,1180.1,997.89,1229.66,1466.22
2016-12-19,1183.4,1004.88,1237.01,1478.3
2016-12-20,1186.4,1013.06,1234.03,1469.95
2016-12-21,1191.2,1010.78,1238.19,1473.51
2016-12-22,1194.2,1016.47,1245.61,1475.25
2016-12-23,1198,1018.75,1249.99,1471.92
2016-12-26,1202.9,1025.97,1257.99,1476.86
2016-12-27,1199.4,1023.38,1254.09,1472.26
2016-12-28,1205.3,1026.01,1260.74,1479.2
2016-12-29,1207.6,1031.7,1258.44,1476.11
2016-12-30,1208.5,1036.81,1267.6,1480.17
2017-01-02,1208.5,1034.45,1272.37,1492.2
2017-01-03,1207.8,1028.83,1263.48,1483.48
2017-01-04,1206.2,1025.99,1256.74,1476.93
2017-01-05,1206.7,1028.51,1265.65,1486.71
2017-01-06,1191.6,1031.91,1263.99,1480.21
2017-01-09,1189.1,1014.81,1252.12,1458.01
2017-01-10,1205.5,1040.17,1276.38,1467.58
2017-01-11,1198.7,1035.01,1265.11,1459.12
2017-01-12,1196.4,1036.92,1266.03,1459.97
2017-01-13,1182.8,1031.44,1255.36,1438.52
2017-01-16,1177.7,1030.49,1252.31,1418.3
2017-01-17,1180.5,1034.75,1251.51,1419.85
2017-01-18,1180.9,1047.73,1264.92,1464.67
2017-01-19,1165.6,1017.5,1239.67,1429.84
2017-01-20,1177.1,1023.16,1254.79,1452.25
2017-01-23,1172.5,1025.72,1255.57,1451.79
2017-01-24,1166.7,1035.87,1256.65,1462.69
2017-01-25,1163.6,1021.91,1248.6,1457.87
2017-01-26,1166.2,1028.58,1253.49,1473.2
2017-01-31,1157.8,1017.89,1239.48,1446.9
2017-02-01,1165.5,1034.25,1259.21,1466.78
2017-02-02,1155.2,1019.5,1243.75,1462.89
2017-02-03,1149.2,1018.48,1236.71,1440.12
2017-02-06,1146.8,1019.15,1236.77,1431.38
2017-02-07,1137.7,1017.48,1222.74,1418.37
2017-02-08,1142.1,1016.37,1219.71,1428.42
2017-02-09,1145.4,1023.87,1224.95,1436.22
2017-02-10,1145.7,1010.81,1220.8,1431.61
2017-02-13,1151.4,1012.44,1223.71,1437.81
2017-02-14,1151.9,1012.39,1220.27,1442.99
2017-02-15,1144.5,1000.83,1210.59,1427.76
2017-02-16,1141.6,999.26,1209.81,1422.78
2017-02-17,1138.9,1005.34,1215.55,1422.09
2017-02-20,1145.3,1014.03,1216.25,1422.35
2017-02-21,1147.6,1014.18,1218.01,1430.89
2017-02-22,1146.8,1008.44,1208.27,1431.78
2017-02-23,1140.9,1006.93,1204.22,1421.22
2017-02-24,1138.8,1010.16,1205.14,1430.22
2017-02-27,1131,1007.53,1194.28,1406.74
2017-02-28,1132.1,1004.04,1198.55,1408.22
2017-03-02,1132.3,993.38,1193.73,1391.43
2017-03-03,1142,998.21,1199.84,1401.23
2017-03-06,1152.7,1010.65,1224.05,1417.48
2017-03-07,1156.1,1014.17,1223.1,1415.36
2017-03-08,1151.2,1010.22,1216.3,1404.81
2017-03-09,1146.6,1001.97,1208.92,1395.81
2017-03-10,1156.1,1003.95,1222.34,1405.01
2017-03-13,1158.2,1008.53,1237.19,1409.01
2017-03-14,1147.7,998.56,1222.24,1401.34
2017-03-15,1147.3,1000.39,1217.23,1394.49
2017-03-16,1146.3,1010.89,1230.67,1408.63
2017-03-17,1131.7,998.02,1219.18,1397.82
2017-03-20,1131.4,1003.68,1215.41,1401.58
2017-03-21,1124.5,999.87,1207.04,1389.88
2017-03-22,1117.5,1002.11,1208.3,1394.7
2017-03-23,1123.8,1010.2,1212.86,1401.72
2017-03-24,1120,1008.96,1207.53,1401.85
2017-03-27,1122.7,1014.82,1217.79,1404.83
2017-03-28,1114.2,1007,1210.36,1399.16
2017-03-29,1112.5,1000.31,1202.61,1385.06
2017-03-30,1114,1002.56,1198.89,1385.93
2017-03-31,1116.1,998.52,1192.61,1392.45
2017-04-03,1119.3,1005.3,1194.52,1404.55
2017-04-04,1113.8,1005.1,1188.26,1390.75
2017-04-05,1118.9,1009.7,1194.87,1391.63
2017-04-06,1124,1017.89,1199.65,1403.54
2017-04-07,1131,1020.25,1204.01,1410.41
2017-04-10,1134.6,1019.36,1200.12,1403.5
2017-04-11,1141.6,1030.65,1209.75,1418.21
2017-04-12,1145.8,1044.63,1215.35,1430.93
2017-04-13,1145.2,1049.92,1221.47,1436.08
2017-04-14,1131.9,1036.97,1201.46,1415.21
2017-04-17,1138.8,1049.05,1207.75,1426.92
2017-04-18,1136.5,1042.42,1209.18,1427.1
2017-04-19,1137.9,1049.38,1221.25,1461.58
2017-04-20,1139.8,1047.08,1221.12,1457.23
2017-04-21,1141.4,1043.61,1223.07,1461.85
2017-04-24,1136.6,1032.57,1236,1457.01
2017-04-25,1131.7,1030.55,1229.82,1447.44
2017-04-26,1130.5,1017.92,1235.07,1450.77
2017-04-27,1125.1,1012.01,1227.32,1445.92
2017-04-28,1130.1,1015.96,1228.14,1457.26
2017-05-02,1133.4,1013.19,1236.6,1461.69
2017-05-04,1130.7,1003.24,1231.22,1455.21
2017-05-08,1132.1,1003.41,1244.4,1467.88
2017-05-10,1132.4,995.39,1232.39,1466.23
2017-05-11,1134.5,992.61,1232.97,1466.97
2017-05-12,1130.4,993.63,1228.12,1456.97
2017-05-15,1126.8,994.48,1231.2,1452.05
2017-05-16,1125.4,990.1,1235.63,1451.71
2017-05-17,1117.7,991.22,1239.98,1443.34
2017-05-18,1118.4,1007.89,1248.41,1450.4
2017-05-19,1125.2,1009.65,1250.21,1456.57
2017-05-22,1127.5,1014.17,1263.87,1468.51
2017-05-23,1117.1,1005.72,1255.62,1452.34
2017-05-24,1120.6,1002.33,1253.56,1452.3
2017-05-25,1126.6,1009.63,1264.44,1461.48
2017-05-26,1118,1000.31,1253.11,1445.69
2017-05-29,1119.5,1006.47,1252.1,1434.7
2017-05-30,1120.1,1006.88,1247.68,1435.97
2017-05-31,1123.9,1014.3,1255.56,1439.1
2017-06-01,1121.8,1012.68,1261.18,1444.04
2017-06-02,1120.4,1005.7,1256.58,1443.47
2017-06-05,1120.9,1015.08,1264.32,1442.65
2017-06-07,1118.4,1021.98,1261.28,1443.46
2017-06-08,1122,1022.18,1263.48,1454.34
2017-06-09,1125,1022.77,1259.72,1437.86
2017-06-12,1121.6,1016.45,1256.53,1428.81
2017-06-13,1126,1024.89,1261.29,1426.19
2017-06-14,1128.9,1025.76,1265.33,1439.63
2017-06-15,1125.6,1029.73,1262.25,1436.1
2017-06-16,1122.8,1012.72,1251.75,1431.96
2017-06-19,1133,1021.96,1269.24,1447.29
2017-06-20,1131.4,1013.35,1261.34,1440.56
2017-06-21,1137,1021.24,1266.11,1436.14
2017-06-22,1142.2,1026.1,1275.61,1447.57
2017-06-23,1140.8,1025.02,1271.76,1446.42
2017-06-26,1140.1,1025.04,1276.63,1452.83
2017-06-27,1135.2,1014.61,1269.15,1443.97
2017-06-28,1136.4,1012.88,1288.85,1456.92
2017-06-29,1141.7,1016.34,1299.03,1477.13
2017-06-30,1139.6,1017.55,1303.99,1482.73
2017-07-03,1144,1018.25,1306.91,1488.69
2017-07-04,1145,1010.06,1301.81,1481.86
2017-07-05,1149.3,1016.23,1304.74,1485.82
2017-07-06,1149.3,1015.6,1304.57,1486.68
2017-07-07,1153.5,1019.26,1317.47,1495.86
2017-07-10,1155.8,1013.99,1317.79,1489.71
2017-07-11,1149.9,1008.15,1310.54,1481.19
2017-07-12,1150.1,1010.14,1319.11,1478.4
2017-07-13,1145.6,1011.17,1307.65,1476.51
2017-07-14,1137.5,1003.22,1296.35,1472.27
2017-07-17,1136,1009.91,1303.22,1489.24
2017-07-18,1128.2,1001.64,1294.95,1472.75
2017-07-19,1126.3,1005.09,1300.82,1468.08
2017-07-20,1121.8,1003.04,1293.38,1461.14
2017-07-21,1124.9,1005.32,1308.09,1458.21
2017-07-24,1121.2,1008.95,1308.94,1457.62
2017-07-25,1116.1,1004,1299.08,1453.66
2017-07-26,1116.1,997.54,1299.87,1454
2017-07-27,1120.3,1007.83,1313.94,1468.99
2017-07-28,1112.5,1000.54,1299.68,1454.2
2017-07-31,1119.1,1012.26,1315.67,1471.28
2017-08-01,1121.9,1016.81,1326.7,1480.57
2017-08-02,1118,1013.19,1320.19,1476.88
2017-08-03,1123.2,1013.95,1331.39,1485.26
2017-08-04,1127.6,1025.65,1339.42,1481.95
2017-08-07,1125.4,1015.93,1326.73,1468.53
2017-08-08,1127.3,1017.88,1329.65,1469.27
